Attribute	Parameter	2.10	2.8	2.3	2.1	1.1	1.2	3.2
abarc	mean	0.0011964704204341045	0.0	0.0	0.0	0.0	0.0	0.002873764965720954
abarc	standard deviation	0.005611943716166689	0.001	0.001	0.001	0.001	0.001	0.0075838465321507184
abastec	mean	0.02202330088446981	0.0	0.0	0.003284670160464954	0.0	0.0	0.0
abastec	standard deviation	0.047051444611217616	0.001	0.001	0.016423350802324772	0.001	0.001	0.001
abog	mean	0.0	0.0	0.0	0.0041268158359814115	0.017125376812964724	0.029953152903021054	0.0
abog	standard deviation	0.001	0.001	0.001	0.020634079179907054	0.04859704975599523	0.06397506587303185	0.001
absolut	mean	0.0	0.0	0.0	0.0037800994307048415	0.0	0.001748198568559486	0.002518071972904774
absolut	standard deviation	0.001	0.001	0.001	0.015422061076553086	0.001	0.010917496561456935	0.00664517510207343
acces	mean	0.012177819554246667	0.019164062332544037	8.226050516379403E-4	0.0010038637802592613	0.0	0.008697348265668151	0.0027554259954161264
acces	standard deviation	0.029260553666317066	0.04452181130580582	0.005456544613867953	0.005019318901296307	0.001	0.02610119716914314	0.010671718991953653
acept	mean	0.0	0.0	0.0031984467511321666	0.008725339554143587	0.0	0.0	0.0
acept	standard deviation	0.001	0.001	0.015355854382692298	0.025332063441114418	0.001	0.001	0.001
acid	mean	0.0	0.0	0.0	0.0	0.0	0.0	0.00315609437731601
acid	standard deviation	0.001	0.001	0.001	0.001	0.001	0.001	0.008328911961853373
activ	mean	0.0049366212371429186	0.0023413504155985576	0.005635703091865677	0.0014698217129858284	0.0013973530408897537	0.018447397369258472	0.014635304281090616
activ	standard deviation	0.013017162417197936	0.010981906888592612	0.02709515778812601	0.0073491085649291426	0.0060909206936876955	0.044189031431287974	0.03862247015433101
acto	mean	0.0	0.00473317691453527	0.0	0.0	0.005314600528246725	0.010603219001864131	0.0
acto	standard deviation	0.001	0.022200567593968663	0.001	0.001	0.01593710126551093	0.03202268877035229	0.001
actor	mean	0.0	0.0	0.0	0.0	0.0	0.0	0.00315609437731601
actor	standard deviation	0.001	0.001	0.001	0.001	0.001	0.001	0.008328911961853373
actu	mean	0.003992058023104752	0.0	0.0	6.880800888879382E-4	0.012257321015115051	0.003352106855156686	0.0
actu	standard deviation	0.014741433340432295	0.001	0.001	0.003440400444439691	0.04102386275826548	0.014728022909142166	0.001
actual	mean	0.0	0.0	0.006977074142390152	0.010962594138060196	0.0	0.006590499788835968	0.0027554259954161264
actual	standard deviation	0.001	0.001	0.027734352783733613	0.019512354451915723	0.001	0.01854202752035995	0.010671718991953653
acuerd	mean	0.013145272178831336	0.003104669448310761	0.003267624170732569	0.0071174168707261246	0.00477267863018782	0.0035846032292198185	0.014117366103276475
acuerd	standard deviation	0.02339365177441085	0.014562190509399105	0.010739341840393227	0.015080161325992164	0.01457934226499656	0.013189850159945001	0.027312923133726956
acumul	mean	0.0	0.0	0.0	0.0	0.0	0.0	0.025815347468918077
acumul	standard deviation	0.001	0.001	0.001	0.001	0.001	0.001	0.056456758051720485
acus	mean	0.0	0.0	0.0	0.0	0.012939963239683064	0.022742815580696678	0.0
acus	standard deviation	0.001	0.001	0.001	0.001	0.03496493130862589	0.050911982605853924	0.001
adapt	mean	0.0	0.0	0.0	0.0	0.0	0.006590370934875595	0.007095258603839181
adapt	standard deviation	0.001	0.001	0.001	0.001	0.001	0.04115685329700107	0.017824990703820584
ademas	mean	0.002902728809218309	0.0	0.009302318562763397	0.007705004288734968	0.005689278884411653	0.005873126752371976	0.007614150746809939
ademas	standard deviation	0.01129120413403312	0.001	0.02173956356385816	0.014490057416933278	0.015137163711082344	0.014246851590569744	0.014063647869829736
administr	mean	0.005390190213498929	0.0	0.020035695400329828	0.002103538559860649	0.003298465442653042	0.002033637479423963	0.0035061944886147158
administr	standard deviation	0.015235496215541952	0.001	0.0566547963215166	0.010517692799303245	0.014377677533285765	0.012700061988470613	0.009252823814996928
admir	mean	0.0	0.0	0.0	0.0	0.0	0.0	0.00315609437731601
admir	standard deviation	0.001	0.001	0.001	0.001	0.001	0.001	0.008328911961853373
adopt	mean	0.0	0.0	0.0	0.0	0.0	0.0	0.00315609437731601
adopt	standard deviation	0.001	0.001	0.001	0.001	0.001	0.001	0.008328911961853373
adscrit	mean	0.0	0.0	0.007240195263725693	0.007375685572299436	0.005618961864376232	0.0	0.0
adscrit	standard deviation	0.001	0.001	0.0282768906795154	0.021117073431886794	0.02449248693442489	0.001	0.001
advert	mean	0.0	0.0	0.0020204206334790992	0.004004130293131219	0.0	0.0	0.002518071972904774
advert	standard deviation	0.001	0.001	0.013401954319884684	0.014293362775200899	0.001	0.001	0.00664517510207343
adviert	mean	0.0	0.0	0.0	0.0	0.0	0.0	0.00631218875463202
adviert	standard deviation	0.001	0.001	0.001	0.001	0.001	0.001	0.016657823923706745
advirt	mean	0.0	0.0	0.0012433656904320845	0.002526395567231364	0.0	0.0	0.002518071972904774
advirt	standard deviation	0.001	0.001	0.008247554944728818	0.009471900651199738	0.001	0.001	0.00664517510207343
adyacent	mean	0.0	0.0	0.0	0.0	0.013014092326419336	0.0	0.0
adyacent	standard deviation	0.001	0.001	0.001	0.001	0.034133568468082465	0.001	0.001
aeropuert	mean	0.0	0.0	0.0	0.0	0.01257674068489319	0.020309769535624314	0.008491781638833873
aeropuert	standard deviation	0.001	0.001	0.001	0.001	0.030919371983229013	0.06415028994018304	0.032888528866833515
afan	mean	0.0	0.0	0.0	0.0	0.0	0.0	0.00315609437731601
afan	standard deviation	0.001	0.001	0.001	0.001	0.001	0.001	0.008328911961853373
afect	mean	0.0030576222073274493	0.026130984073632155	0.006921306784589093	0.010837295429900275	0.0	5.752415710785554E-4	0.019512490521525837
afect	standard deviation	0.008769427364804168	0.03798126256191892	0.01886973615555387	0.017950250068887702	0.001	0.0035923824599811286	0.030466916676068205
afirm	mean	0.007646328651919756	0.007562608842128928	0.004649092347300646	0.010998801307375407	0.0037935712160486875	0.009920864948794418	0.0
afirm	standard deviation	0.015412563592586014	0.01976923504636188	0.014512800127932372	0.01880771482262029	0.011507221159084145	0.022019383301806424	0.001
afuer	mean	0.0	0.005107154842676458	0.015350241753836397	0.0	0.0	0.0	0.0
afuer	standard deviation	0.001	0.023954679561948206	0.05636399126923263	0.001	0.001	0.001	0.001
agu	mean	0.005859577504956093	0.07909381942473669	7.333914366198007E-4	0.012799194719111888	0.0	0.002867959409405465	0.04555712336306315
agu	standard deviation	0.015392626815713491	0.11012985502826234	0.004864768439455184	0.03304717482554426	0.001	0.008830001740380487	0.08840104961658055
aguacl	mean	0.0	0.0	0.0	0.0	0.0	0.0	0.00315609437731601
aguacl	standard deviation	0.001	0.001	0.001	0.001	0.001	0.001	0.008328911961853373
alarm	mean	0.003827470451388623	0.0	0.0	0.002506320639455412	0.0	0.0	0.0074554871197347865
alarm	standard deviation	0.012450517236198616	0.001	0.001	0.009379997730011368	0.001	0.001	0.02887497745259673
alban	mean	0.0	0.0	0.0	0.0	0.1188743840471192	0.011073504501514212	0.0
alban	standard deviation	0.001	0.001	0.001	0.001	0.153202837633129	0.06136513856097449	0.001
alberg	mean	0.0	0.0	0.0	0.0	0.0	0.0031188817222164186	0.008020347180940949
alberg	standard deviation	0.001	0.001	0.001	0.001	0.001	0.014014989225927392	0.021165642590943185
alcald	mean	0.003594763627148398	0.00789999070993343	0.0	0.0	0.002145829440781803	0.004370991062896552	0.02433177716680794
alcald	standard deviation	0.01686093596961688	0.026134225907677645	0.001	0.001	0.009353453682442276	0.027296830438806253	0.05599781928727438
alcanz	mean	0.008881578614103857	0.003870710726458906	0.013862443571847074	0.006301913577843523	0.0	0.0	0.0
alcanz	standard deviation	0.018296538762828055	0.012603972295361122	0.04104635500995885	0.0228599384980455	0.001	0.001	0.001
aledañ	mean	0.0	0.0	0.0	0.0	0.0	0.0	0.016871093662844828
aledañ	standard deviation	0.001	0.001	0.001	0.001	0.001	0.001	0.036892120556904176
aleg	mean	0.003251076945160933	0.0	0.0	0.002728521022583419	0.001962464146682237	0.006565355022635296	0.0
aleg	standard deviation	0.015248902539981452	0.001	0.001	0.013642605112917094	0.008554182895709651	0.02024196034758615	0.001
alexand	mean	0.0	0.0	0.0	0.0	0.0	0.0	0.00631218875463202
alexand	standard deviation	0.001	0.001	0.001	0.001	0.001	0.001	0.016657823923706745
alfred	mean	0.0	0.0	0.0	0.0	0.009423615300904986	0.008884275983517237	0.0
alfred	standard deviation	0.001	0.001	0.001	0.001	0.02827516888420538	0.04194809111174099	0.001
alianz	mean	0.0	0.0	0.0	0.0	0.0	0.0	0.006693189079212555
alianz	standard deviation	0.001	0.001	0.001	0.001	0.001	0.001	0.015900140377320515
aliment	mean	0.05788592880545058	0.011156473454269143	0.0013631921414953825	0.014096327736494645	0.0	0.004786522039199918	0.0
aliment	standard deviation	0.0650492545407273	0.03803534096210232	0.006348969885321683	0.030513332999438442	0.001	0.015522307086467318	0.001
alimentari	mean	0.01440493040532247	0.0	0.0	0.0	0.0	0.0	0.0
alimentari	standard deviation	0.03650919486007847	0.001	0.001	0.001	0.001	0.001	0.001
alto	mean	0.004587467116944474	0.0	0.0	0.004228695577414449	0.0	0.0	0.017550040615786657
alto	standard deviation	0.014989764705338282	0.001	0.001	0.021143477887072246	0.001	0.001	0.042590957299244385
altos	mean	0.0	0.002424835037436362	0.0	0.006888920613590537	0.0	0.0	0.009456158836546574
altos	standard deviation	0.001	0.011373484474563548	0.001	0.022972711930520806	0.001	0.001	0.0250907992549711
altur	mean	0.009512814223076019	0.02705725440901953	0.007676208047958503	0.0	0.0	0.0	0.012320381795406048
altur	standard deviation	0.031434238594349226	0.07498271153500864	0.030328183304461426	0.001	0.001	0.001	0.03624684807512014
amacur	mean	0.0	0.0	0.0	0.008196032089066593	0.0	0.0	0.008621294897162865
amacur	standard deviation	0.001	0.001	0.001	0.04098016044533296	0.001	0.001	0.02275153959645216
amazon	mean	0.0	0.0	0.0	0.008098437264060484	0.0	0.005842672241364519	0.04254739075764535
amazon	standard deviation	0.001	0.001	0.001	0.0331949966164919	0.001	0.0364874764526193	0.08283541079754593
ambient	mean	0.0	0.0	0.0	0.0	0.0	0.0	0.016260143124146066
ambient	standard deviation	0.001	0.001	0.001	0.001	0.001	0.001	0.03538065787996317
ambiental	mean	0.0	0.0	0.0	0.005756231770819192	0.0	0.0	0.02072799711309826
ambiental	standard deviation	0.001	0.001	0.001	0.025286401788359794	0.001	0.001	0.04296471360977786
amenaz	mean	0.0	0.0	0.0058090350182354415	6.600664083841528E-4	0.002145829440781803	0.002752057008589038	0.010394724473465285
amenaz	standard deviation	0.001	0.001	0.02754550545964795	0.0033003320419207646	0.009353453682442276	0.017186590510116825	0.0248919516432045
amer	mean	0.0010483803192126656	0.0	0.0	0.0	0.0	0.0012835878586202351	0.016182671165111275
amer	standard deviation	0.004917339571523805	0.001	0.001	0.001	0.001	0.008016003607851855	0.034180441651616794
ampli	mean	0.0	0.0	0.00547811137162133	0.0	0.0	0.0	0.005346898120627301
ampli	standard deviation	0.001	0.001	0.028035793514309165	0.001	0.001	0.001	0.014110428393962126
analisis	mean	0.009003562830726465	0.0	0.0	0.004963695799173577	0.0	0.0	0.004567565976047485
analisis	standard deviation	0.03782153018646613	0.001	0.001	0.015130430164878597	0.001	0.001	0.01205377607459527
ancestral	mean	0.0	0.0	0.0	0.0	0.0	0.0	0.00315609437731601
ancestral	standard deviation	0.001	0.001	0.001	0.001	0.001	0.001	0.008328911961853373
antibiot	mean	0.0	0.0	0.0	0.01038530259669316	0.0	0.0	0.0
antibiot	standard deviation	0.001	0.001	0.001	0.029028236479364755	0.001	0.001	0.001
antidot	mean	0.0	0.0	0.0	0.0	0.0	0.0	0.00315609437731601
antidot	standard deviation	0.001	0.001	0.001	0.001	0.001	0.001	0.008328911961853373
antirretroviral	mean	0.0	0.0	0.0	0.02627027840415094	0.0	0.0	0.0
antirretroviral	standard deviation	0.001	0.001	0.001	0.07553386424070224	0.001	0.001	0.001
antoni	mean	0.0	0.0	0.0	0.0	0.009620928798089708	0.0	0.007915526342737008
antoni	standard deviation	0.001	0.001	0.001	0.001	0.023127662691349492	0.001	0.030656701701886533
anunci	mean	0.005278737064268915	0.0	0.018549840782887142	0.0022899752767882057	0.0027066418650875295	0.0	0.0
anunci	standard deviation	0.014358465676680207	0.001	0.051061694601076166	0.011449876383941028	0.01179797836627299	0.001	0.001
aparient	mean	0.0	0.0	0.0	0.0	0.0	0.0	0.00315609437731601
aparient	standard deviation	0.001	0.001	0.001	0.001	0.001	0.001	0.008328911961853373
apoy	mean	0.009070863939868591	0.0	0.001291374473356797	0.010331510363630603	0.005086599274570594	0.003858201768544759	0.002393831344760419
apoy	standard deviation	0.024714536837914	0.001	0.008566009183934603	0.022398309938541944	0.02217197220414052	0.015354291422734916	0.009271268931886407
aproxim	mean	0.002139995466845889	0.00651780433577466	0.0	0.0035546867749380556	0.0	0.008128619156878278	0.008425279749236568
aproxim	standard deviation	0.007217142528895211	0.023083236140040455	0.001	0.017773433874690277	0.001	0.024854009645374438	0.02006687923292939
apunt	mean	0.004014114760119958	0.0	0.0	0.0015173378521764606	0.0	0.0	0.00755421591871432
apunt	standard deviation	0.014531636325128784	0.001	0.001	0.0075866892608823025	0.001	0.001	0.019935525306220288
arbitrari	mean	0.0	0.0	8.693106258881665E-4	0.0029843113130736264	0.0	0.014438948150181855	0.0
arbitrari	standard deviation	0.001	0.001	0.0057663543446801226	0.011947756806455873	0.001	0.052761913440669043	0.001
arbol	mean	0.0	0.0	0.0	0.0	0.0	0.0	0.006728252543658162
arbol	standard deviation	0.001	0.001	0.001	0.001	0.001	0.001	0.018369554704940956
arco	mean	0.0	0.0	0.0	0.003535453282286268	0.0	0.0	0.020696413291239737
arco	standard deviation	0.001	0.001	0.001	0.01767726641143134	0.001	0.001	0.03617478381114508
arcos	mean	0.0	0.0	0.0	0.0	0.0	0.0	0.00315609437731601
arcos	standard deviation	0.001	0.001	0.001	0.001	0.001	0.001	0.008328911961853373
are	mean	0.0014097923672036167	0.004733803111827909	0.0049776497087049365	0.012257621371533437	0.003374083645119341	0.0	0.01717626898544611
are	standard deviation	0.006612512337210623	0.022203504719618815	0.019255111654721876	0.03695216329395995	0.01470728963612856	0.001	0.04532805902165488
arma	mean	0.0	0.0031686163694305113	0.0030271297904833514	0.0	0.016247889960728304	0.0025501314111217688	0.0035886472487025875
arma	standard deviation	0.001	0.014862128156011368	0.02007970741348086	0.001	0.036405823681520594	0.015925565558108326	0.013898771029638188
armad	mean	0.0	0.0	0.0	0.0	0.0041170607906878195	0.012637757509635904	0.002947336444624517
armad	standard deviation	0.001	0.001	0.001	0.001	0.017945851931021866	0.036523272984954815	0.011414984965700932
armas	mean	0.0	0.0	0.0	0.0	0.02967890312919518	0.0030376659892437682	0.0
armas	standard deviation	0.001	0.001	0.001	0.001	0.052654829204158426	0.01897021802263022	0.001
arroj	mean	0.008487561368632658	0.0	0.001400639462255117	0.0020146917416372723	0.0	0.0	0.0
arroj	standard deviation	0.025146736112525978	0.001	0.009290791125730755	0.01007345870818636	0.001	0.001	0.001
artificial	mean	0.0	0.0	0.0	0.0	0.0	0.0	0.00315609437731601
artificial	standard deviation	0.001	0.001	0.001	0.001	0.001	0.001	0.008328911961853373
asamble	mean	0.0022981415486146278	0.0016506385648123205	0.011790112890028794	0.0	0.012780963237325672	0.016755525304542926	0.00729986893409647
asamble	standard deviation	0.008481202892941022	0.007742181138168035	0.032436548982872	0.001	0.02839943910196267	0.03396012634908139	0.01357491906943003
ase	mean	0.0	0.015567298998070689	0.0011953526407434737	0.0	0.0	0.0	0.05007422024715784
ase	standard deviation	0.001	0.06195624993410899	0.007929072403013195	0.001	0.001	0.001	0.11180612646130494
asegur	mean	0.020865576284713413	0.004651364834835051	0.012336982090290159	0.010585077736168316	0.012671966982589343	0.013993788030792221	0.0067331133516825275
asegur	standard deviation	0.031555441551380646	0.015237857587257271	0.02417479714429949	0.015447314262817783	0.02384586313950665	0.018965038809128268	0.016860163682334648
asesin	mean	0.0	0.0	0.0	0.0	0.018219356081537214	0.0024614905991712076	0.002947336444624517
asesin	standard deviation	0.001	0.001	0.001	0.001	0.041362806999326575	0.010819328649569254	0.011414984965700932
asesinat	mean	0.0	0.0	0.0	0.0	0.014660618245932988	0.0	0.0
asesinat	standard deviation	0.001	0.001	0.001	0.001	0.03601000739172963	0.001	0.001
asim	mean	0.008352869664880766	0.0	0.0010952605341458118	0.009461164755476195	0.008524703674200204	9.242543906675401E-4	0.0
asim	standard deviation	0.02388524591791447	0.001	0.007265136478891794	0.023507907008981595	0.025777615945593146	0.005771966819729718	0.001
asistencial	mean	0.0	0.0	0.0	0.023685459849778906	0.0	0.0	0.0
asistencial	standard deviation	0.001	0.001	0.001	0.05015080203251999	0.001	0.001	0.001
aspect	mean	0.0011964704204341045	0.0	0.0	0.0	0.0	0.0	0.002873764965720954
aspect	standard deviation	0.005611943716166689	0.001	0.001	0.001	0.001	0.001	0.0075838465321507184
atencion	mean	6.059713601865136E-4	0.004974884583174095	0.0022247327008669575	0.01955127512889546	0.0018446446977630614	0.006589045662848671	0.004276227532023502
