;autor;contenido;derecho;fecha;fechaPublicacion;idPeriodico;imagen;palabrasClaves;periodico;seccion;subtitular;titular;url
0;EL NACIONAL;Alfredo Romero, director y presidente de la organización Foro Penal Venezolano, publicó este lunes la actualización de la lista de presos políticos en el país.|El total de ciudadanos arrestados por razones políticas se ubica en 866. 91 de ellos son militares y 775 son civiles, 87 mujeres y 779 hombres. Las edades que abarcan los afectados varían de adolescentes a adultos, quedando con cinco menores de edad y 861 mayores.|Romero explicó vía Twitter que se registró la excarcelación de 88 personas y la clasificación de 43 nuevos presos políticos.|El también abogado indicó que la lista de Foro Penal fue enviada a Luis Almagro y UN Human Rights “para verificación y certificación”.;18.0;18/03/2019;2019-03-77T11:05:00-0400;275148;http://en-cdnmed.agilecontent.com//resources/jpg/1/8/1552920559881.jpg;Política, Presos políticos, Foro Penal Venezolano;EN;Presos políticos;Alfredo Romero, director de la organización, informó que se registraron 88 excarcelaciones;866 presos políticos encabezan nueva lista de Foro Penal;http://www.el-nacional.com/noticias/presos-politicos/866-presos-politicos-encabezan-nueva-lista-foro-penal_275148
1;EL NACIONAL;José Brito, diputado a la Asamblea Nacional (AN), informó que funcionarios del Servicio Bolivariano de Inteligencia Nacional (Sebin) arrestaron a tres empleados de la operadora Petro San Félix, ubicada en el Complejo Nacional José Antonio Anzoátegui.|De acuerdo con información de Punto de Corte, Brito aseguró que los trabajadores fueron detenidos luego de la explosión de tres tanques petroleros.|El parlamentario explicó que los afectados son Carlos Ossa, gerente de operaciones, Eduardo Torres, supervisor mayor de operaciones y Carlos López, coordinador de la sala de control operacional.|Asimismo, indicó que estos fueron trasladados a la sede del Sebin en la ciudad de El Tigre.|Lea más aquí.;1.2;18/03/2019;2019-03-77T10:56:00-0400;275141;http://en-cdnmed.agilecontent.com//resources/jpg/2/1/1552919569712.jpg;Sebin, Anzoátegui, Sucesos;EN;Sucesos;El parlamentario informó que los afectados fueron trasladados a la sede del Sebin en la ciudad de El Tigre ;José Brito: Sebin arrestó a empleados de Petro San Félix por explosiones;http://www.el-nacional.com/noticias/sucesos/jose-brito-sebin-arresto-empleados-petro-san-felix-por-explosiones_275141
2;GDA | EL TIEMPO | ALICIA LILIANA MÉNDEZ | COLOMBIA;’Gentil Duarte’, uno de los hombres más buscados en Colombia y por quien el gobierno ofrece hasta 2 mil millones de pesos en recompensa –al ser considerado el máximo jefe de las disidencias al oriente del país– se encuentra desde noviembre del año pasado en el estado venezolano de Amazonas.|‘Duarte’ llegó al país vecino huyendo de las operaciones de la Fuerza Pública en su contra, y desde ese territorio ha buscado afianzar su estrategia para expandir su red criminal.|Miguel Botache Santillana, nombre de pila de ‘Duarte’, estuvo por más de 30 años en la ex guerrilla de las FARC que se desmovilizó tras el acuerdo de paz, e hizo parte de la mesa de negociación en La Habana. Pero, en un giro inesperado, ‘Duarte’ fue expulsado de la organización en julio de 2016.|‘Gentil Duarte’ logró consolidar inicialmente unos 300 hombres en armas de los frentes primero, séptimo, 16 y 62, que hacían presencia en el oriente del país, pero hoy estaría al mando de más de 1.000 hombres en armas, de los cuales por lo menos una tercera parte estaría en Venezuela.|Aunque el común de las personas denomina estas estructuras como disidencias, debido a su peligrosidad, el gobierno las ha categorizado como grupos armados organizados residuales (GAOR), organizaciones a las que se puede enfrentar con todo el poder del Estado, es decir, hasta con operaciones de bombardeo.|‘Gentil Duarte’ se encuentra en Venezuela “coordinando el envío de la cocaína que se procesa en Colombia y que negocia directamente con carteles mexicanos como el de Sinaloa, su principal aliado, y carteles de Brasil. Esto con la complicidad de la guardia venezolana, que le permite el control tanto de las pistas ilícitas y lícitas para el envío de toneladas del alcaloide”, dijo una fuente de inteligencia de la Fuerza Pública a El Tiempo.|La fuente advierte que, como parte del pago del cartel de Sinaloa, ‘Duarte’ está recibiendo armas, especialmente fusiles de largo alcance, los cuales ingresa a Colombia para dotar a los frentes de las disidencias en Guaviare, Vichada, Guainía, Putumayo y parte del Meta.|Otro socio estratégico que activó ‘Duarte’ de sus días de guerrillero se relaciona con la mafia de Siria, a la que le está comprando armas a buen precio.|Tras las diferentes investigaciones, el trabajo de inteligencia está manejando la hipótesis que advierte “sobre el riesgo enorme de que muchas de las armas que portan hoy las disidencias estén saliendo de un mercado negro en el interior de las Fuerzas Armadas Venezolanas”, lo que tiene encendidas las alarmas en Colombia.|‘Gentil Duarte’ goza de la protección de su tercer hombre al mando, ‘Jhon 40’, quien desde hace más de dos años se encuentra en el estado de Amazonas (Venezuela), donde ha logrado consolidar una estructura armada con cerca de 300 hombres, la gran mayoría venezolanos.|“Los han reclutado aprovechando la problemática económica y social de Venezuela, les pagan muy poco, y los tranzan más por comida, ropa y protección”, dijo la fuente, quien explicó que la evaluación actual de la presencia de las disidencias en Venezuela se logró con base en la información recopilada durante los últimos meses a través de fuentes humanas: disidentes activos, y de otros que se han presentado a las autoridades.|Géner García Molina, o ‘Jhon 40’, heredó todo el conocimiento de las Farc. Es considerado por las autoridades un experto en mover la producción y exportación de cocaína, por lo que controla los corredores fluviales y terrestres que van desde Vichada y Guainía hasta el estado de Amazonas en Venezuela.|Esto le da el control de las rutas del narcotráfico y de la minería ilegal, en especial lo que se denomina ‘el arco minero del Orinoco’, donde expertos estiman que Venezuela puede tener la mayor reserva de oro, sumado a la explotación del coltán.|Campos de entrenamiento|‘Gentil Duarte’ y ‘Jhon 40’ reactivaron las antiguas escuelas de entrenamiento en territorio venezolano, específicamente en los estados fronterizos de Amazonas, Táchira y Apure, a donde llevan tanto a colombianos como venezolanos para instruirlos en ideología política y en estrategias armadas.|En los puntos de entrenamiento, según advierte el reporte de inteligencia, sus hombres aprenden a manejar armas, a realizar movimientos tácticos, técnicas de seguridad área, inteligencia delictiva, el empleo de artefactos explosivos y acciones terroristas.|Un factor que preocupa a la Fuerza Pública es el reclutamiento forzado de niños y niñas entre los 12 y 14 años que se están llevando a la fuerza, especialmente de resguardos indígenas. Tan solo en Guaviare se ha conocido del reclutamiento de unos 50 menores de edad, cuyas familias no denuncian por el temor a represalias. Estos niños son entrenados en los campamentos en territorio venezolano, y luego de unos meses los regresan a cada frente en Colombia.|‘Gentil Duarte’ plantea que su grupo no es una disidencia sino la verdadera guerrilla, y por ello en octubre de 2017 realizó una cumbre en zona rural de El Retorno en Guaviare, donde planteó la ideología política y fijó como meta lograr entre el 2018 y el 2019 unos 6 mil u 8 mil hombres en armas, por lo que a través de emisarios ubicó a otros jefes de disidencias en el país en busca de una hegemonía.|Según fuentes de inteligencia, ‘Duarte’ no ha logrado consolidar esa estrategia por dos razones: la primera es porque está dirigiendo la estructura desde Venezuela, y la segunda, porque en Colombia tiene como encargado de su grupo a alias Iván Mordisco, disidente –a quien se lo reconoce con una personalidad belicosa y conflictiva– que no tiene la misma aceptación que ‘Duarte’. Esto se suma a la pérdida de ‘Rodrigo Cadete’ en una operación de la Fuerza Pública el pasado 2 de febrero, cuando quedó atomizada la estructura del frente 62 que estaba a su mando. Tras esa acción fueron 17 los muertos y resultaron capturados 42 de sus integrantes.|El frente 62 se encargaba de dar paso a la cocaína procesada en Colombia, por lo que se estima que ‘Gentil Duarte’ podría verse obligado a salir de su zona de confort (Venezuela) y venir a Colombia a recomponer el grupo criminal, vital para la organización.|Alerta por reclutamiento de menores en tres zonas del país|El reclutamiento de menores por parte de las disidencias de las Farc tiene encendidas las alarmas en tres regiones del país. En Guaviare, Nariño y Norte de Santander, las autoridades están preocupadas porque miembros de esos grupos que no se desmovilizaron tras el acuerdo de paz se están llevando a la fuerza niños y niñas para cumplir con la meta de reclutamiento impuesta por los jefes de esta red criminal.|En Guaviare, entre 2016 y 2018 se elevaron varias alertas tempranas, una de ellas por la Defensoría del Pueblo que advertía del reclutamiento forzado por las disidencias.|“Aquí la situación es grave. Se llevaron por lo menos a 30 niños, no solo de los resguardos indígenas sino también de los internados rurales. Pero ¿quién va a denunciar, si la ley la imponen ellos?”, afirmó una autoridad civil de ese departamento.|En Nariño también existe una alta preocupación, pues, según autoridades locales, los residuos que quedaron de algunos frentes que eran de la guerrilla de las Farc aterrorizan a la población, por lo que muchas veces, las personas no denuncian cuando los menores son arrebatados de sus familias para hacer parte de alguna de las estructuras.|Aquí, en Nariño, el tema genera debate y preocupación todos los días. Hay dos frentes de las Farc grandes, el ‘Oliver Sinisterra’ que delinque por la costa Pacífica, en Telembí y Barbacoas. Y el frente ‘Estiven González’, el cual hace presencia en los 7 municipios de la cordillera”, dijo a El Tiempo un integrante de la Gobernación de Nariño, quien agregó que “estas estructuras se están llevando los niños, pero sus familias no denuncian por miedo y porque estas redes criminales conviven en la zona”.|Según esa fuente, el reclutamiento forzado en ese departamento “es alto”.|En Norte de Santander, la situación es mucho más pausada. Sin embargo, una fuente de la Policía que pidió el anonimato aseguró que en esa región existe el agravante de que los niños que se llevan a la fuerza son pasados a campos de entrenamiento en el estado de Apure, en Venezuela.|“La constante es la misma, no denuncian por el temor a las represalias y porque saben que de una u otra forma volverán a ver a sus hijos y los tienen cerca”, añadió la fuente policial.|Además de las disidencias de las FARC, hay otros grupos armados ilegales que continúan con la práctica de alistar menores para sus actividades.|El año pasado, la Defensoría del Pueblo había emitido 73 alertas sobre reclutamiento de varias de esas organizaciones, principalmente en Antioquia, Chocó y Nariño.|Según la entidad, “los grupos armados al margen de la ley que realizan estas actividades ilegales son las Autodefensas Gaitanistas Colombianas (AGC), el Ejército de Liberación Nacional (ELN) y las hoy conocidas disidencias de las Farc”.;3.2;18/03/2019;2019-03-77T10:43:00-0400;275133;http://en-cdnmed.agilecontent.com//resources/jpg/9/6/1552917768869.jpg;NO_TIENE;EN;Latinoamérica;'Gentil Duarte', el hombre más buscado de Colombia, coordina actividades de narcotráfico y reclutamiento de menores;Cómo delinquen disidencias de las FARC en la frontera con Venezuela;http://www.el-nacional.com/noticias/latinoamerica/como-delinquen-disidencias-las-farc-frontera-con-venezuela_275133
3;El Nacional;José Manuel Olivares, diputado a la Asamblea Nacional (AN) en el exilio, denunció este lunes que el doctor Keyner Celis fue sacado a la fuerza del Hospital José María Benítez, ubicado en el estado Aragua, por ser vocero de la crisis humanitaria que hay en Venezuela.|“Denunciamos que el Dr. Keyner Celis fue sacado a la fuerza del Hospital José María Benítez, donde trabaja, por ser vocero de la crisis humanitaria”, aseguró vía Twitter.|Agregó que en un lapso de dos semanas, Celis es el tercer médico que es perseguido por denunciar las condiciones en las que se encuentran los hospitales del país.;2.1;18/03/2019;2019-03-77T10:35:00-0400;275139;http://en-cdnmed.agilecontent.com//resources/jpg/1/5/1541511603951.jpg;Salud, Crisis humanitaria, Aragua, Sociedad;EN;Sociedad;José Manuel Olivares, diputado a la Asamblea Nacional (AN), señaló Keyner Celis era vocero de la crisis humanitaria que hay en Venezuela;Médico fue sacado a la fuerza del hospital de Aragua por denunciar crisis;http://www.el-nacional.com/noticias/sociedad/medico-fue-sacado-fuerza-del-hospital-aragua-por-denunciar-crisis_275139
4;Diario El Universal;Vecinos de Guarenas denuncian que a raíz del apagón que se registró nuevamente hoy lunes a las 9 de la mañana explotó un transformador en la zona industrial  Cloris de Guarenas, estado Miranda y mantiene sin servicio buena parte de esa región, según reseña el portal|Denuncian que tienen más de una hora sin servicio eléctrico a raíz de esa explosión.;2.1;18/03/2019;18/03/2019 10:35 am;35636;http://mmedia.eluniversal.com/17973/guarenas-19736.jpg;NO_TIENE;EU;caracas;Alertan que este hecho se registró tras un apagón que se registró en horas de la mañana de este lunes. Reportan que tienen más de una hora sin luz.;Residentes de Guarenas denuncian que explotó transformador en Cloris;http://www.eluniversal.com/caracas/35636/vecinos-de-guarenas-denuncian-que-exploto-transformador-en-cloris
5;Diario El Universal;Este lunes arrancó con manifestaciones.Vecinos de Palo Verde se apostaron en la avenida principal para protestar por la falta de luz y agua en varios inmuebles de este sector del municipio Sucre.|También en la urbanización Los Chorros los residentes salieron a la calle por la falta del servicio de agua desde hace más de una semana.|En Palo Verde alertan que tienen más de 12 días sin luz y no han recibido ninguna explicación por parte de Corpoelec.|Vecinos de palo verde trancan ya son 12 día sin luz en varios edificios y @CORPOELECinfo no resuelve. Ya son muchos los días sin el servicio @CaraotaDigital @luisgonzaloprz @LuisOlavarrieta @globovision pic.twitter.com/3qIzz1PZhh;2.8;18/03/2019;18/03/2019 09:47 am;35629;http://mmedia.eluniversal.com/17973/palo-verde-19730.jpg;NO_TIENE;EU;caracas;En la urbanización Los Chorros los residentes salieron a la calle por la falta del servicio de agua desde hace más de una semana.En Palo Verde denuncian más de 12 días sin luz;Vecinos de Palo Verde y Los Chorros protestaron por falta de luz y agua;http://www.eluniversal.com/caracas/35629/vecinos-de-palo-verde-y-los-chorros-en-caracas-protestaron-por-falta-de-luz-y-agua
6;AVN;Caracas.- El Instituto Nacional de Meteorología e Hidrología (Inameh) prevé este lunes cielos despejados sin lluvias en gran parte del país.|De acuerdo con sus proyecciones meteorológicas, se espera nubosidad y precipitaciones sobre los estados Apure, Lara, Barinas, Portuguesa, Táchira, Mérida, Trujillo, Amazonas, Bolívar, sur del Zulia y el Territorio Esequibo.|Asimismo, algunas lloviznas matutinas sobre zonas montañosas y costeras en el estado Miranda.|En la ciudad de Caracas la temperatura máxima en horas de la tarde sigue siendo estimada en 26 grados centígrados y la mínima en la madrugada fue de 15 grados centígrados.|Con respecto al oleaje en las costas del país, el Inameh prevé olas hasta 1,8 metros de altura en el litoral Occidental y Zona Insular y hasta 1, 5 metros de altura en los litorales Oriental y Central.;2.1;18/03/2019;18/03/2019 08:00 am;35621;http://mmedia.eluniversal.com/17896/cielo-14354.jpg;NO_TIENE;EU;venezuela;Día soleado para la capital de Venezuela con una temperatura máxima de 26 grados centígrados;Inameh prevé cielos poco nublados sin lluvias este lunes en gran parte del país;http://www.eluniversal.com/venezuela/35621/inameh-preve-cielos-poco-nublados-sin-lluvias-este-lunes-en-gran-parte-del-pais
7;BENJAMIN TRIPIER;Caracas.- Estamos de a poco entrando a una liberalización “de hecho” de nuestra economía. Está quedando cada vez más en manos de los privados. Lo cual no significa que el estado se haya retirado formalmente, sino que está a la expectativa, observando “desde afuera”, para atacar con todas las herramientas e instrumentos de los que se ha ido dotando en 20 años de revolución con un poder de intervención casi absoluto.|El fenómeno inusual de los “anaqueles llenos” que se fue presentando en los últimos tiempos, no es otra cosa que la demostración de esta “lectura” que hace que las empresas se muevan en un límite, mas dado por lo político que por lo normativo. La ley de precios justos es muy permisiva con un dólar Dicom superior al paralelo, y puede hasta ser un estímulo para reimpulsar la actividad productiva y comercial.|Si de la misma manera artificial que se adelanta su valor, volviera a retrasarse, entonces, los inventarios en tránsito, ya no permitirían completar el ciclo de reposición y se podría incurrir en pérdidas. Los encajes astringentes de la banca, impulsan los aportes de capital de trabajo, para aquellos productos de “ciclo corto” que puedan rotarse administrando el riesgo que quedar a mitad de camino.|Del otro lado, hacen falta una demanda, y un consumo que están deprimidos y que no hay camino a la vista que pudiera incentivarlo. El “síndrome del anaquel lleno” se explica no solo porque alguien produce el suministro, sino también, porque no rota y se queda en el anaquel. Existe la oportunidad de hacerlo rotar vía la fórmula heterodoxa de descuentos solidarios que comiencen a manejar un restablecimiento de las referencias, y los acerquen a las posibilidades reales del perfil de demanda con que contamos.|Noticias Destacadas|-Maduro: “Yo muy pronto voy a anunciar nuevos y poderosos cambios en los métodos del gobierno”|-Guaidó comienza a preparar movilización hacia palacio presidencial|-BID hizo efectivo el nombramiento de Ricardo Hausmann como representante de Venezuela|-Posible veto a visa y mastercard en Venezuela impulsaría uso de criptoactivos|-Estrés y traumas tras apagón en Venezuela: Las secuelas de vivir en pánico|-American Airlines suspende vuelos a Venezuela por seguridad|Lo que no es noticia (y debería serlo)|-Que las donaciones internas de ayuda humanitaria, son tan perseguidas como las que no dejan entrar del exterior|-Ni que así se reponga parcialmente la electricidad de los sistemas de bombeo de agua, aun quedan embalses vacíos, hasta el inicio de las lluvias|-O que cada vez le importa menos a la gente el problema político, entre chavistas y opositores, y quieren soluciones concretas a sus problemas diarios: cada día se vive peor que el anterior|-Tampoco que las empresas, vía cámaras empresariales, deben buscar e identificar sistemas de pago alternativos (pseudo monedas) que permitan complementar a la moneda oficial, y restablecer precios de referencia|@btripier btripier|@ntn-consultores.com|www.ntn-consultores.com;2.1;18/03/2019;18/03/2019 05:30 am;35584;http://mmedia.eluniversal.com/17972/sector-privado-19692.jpg;NO_TIENE;EU;economia;Liberalización de economía;VITRINA VENEZUELA;http://www.eluniversal.com/economia/35584/vitrina-venezuela
8;Diario El Universal;Caracas.- La Bolsa de Valores de Caracas (BVC) reportó entre los días 25 de febrero y 15 de marzo, con las pausas de carnaval y apagón, un monto negociado  por 6 mil 24 millones 619 mil 2012 bolívares, luego de sumar los diversos segmentos del mercado.|En su más reciente informe, la institución informó que “se efectuaron en el lapso,  transacciones  en las que se negociaron 16,16 millones de acciones de empresas privadas venezolanas en 2.200 operaciones”.|Especificó que “en el mercado a plazo se concretaron negocios por un monto de 3 mil 781 millones 577 mil 421 bolívares, como resultado de la transacción de 1,72 millones de acciones en 74 operaciones”.|Asimismo el corro capitalino indicó que “el índice principal de la Bolsa de Valores de Caracas, IBC, abrió el lapso reseñado en 7.839,10 puntos y la cerró en 8.582,13 puntos, con una variación de 743,03 puntos, lo se significó una subida de 9,48%”.|El documento destacó que el Top 12 de las acciones más negociadas en la semana fueron las de Mercantil Servicios Financieros A (Bs. 3.551.07 millones), Banco Nacional de Crédito (Bs. 551,08 millones), Fondo de Valores Inmobiliarios B (Bs. 264,99 millones), Cerámica Carabobo (Bs. 305,46 millones), Bolsa de Valores de Caracas (Bs. 242,12 millones), Banco Provincial (Bs. 184,08 millones).|Seguida también por Protinal (Bs. 86,45 millones), Mercantil Servicios Financieros B (Bs. 61,36 millones), Ron Santa Teresa  (Bs. 47,21 millones), Banco Occidental de Descuento (Bs. 47,89 millones), Cantv (Bs. 42,03 millones) y Domínguez & Cia. (Bs. 31,59 millones).|Mientras tanto, los títulos con mayor subida en sus precios en el mercado de renta variable fueron los de Corporación Grupo Químico (+183,33%), Banco del Caribe A (+150,00%), Fábrica Nacional de Cementos (+106,90%), Siderúrgica Manpa (+65,98%) Siderúrgica Venezolana Sivensa (+71,82%), Protinal (+67,78%), Invaca (+66,67%), Proagro (+66,22%), Manpa (+65,98%) y Cerámica Carabobo (+65,63%).|Destacó el texto que otros títulos de renta variable con incrementos destacados fueron Fondo de Valores Inmobiliarios A (+61,8%), Banco Occidental de Descuento (+56,25%), Envases Venezolanos (+50,00%), Corporación Industrial de Energía (+44,68%), Telares Palo Grande (+42,86%), Fondo de Valores Inmobiliarios B (+36,36%), Fondo de Valores Inmobiliarios B (+36,36%), Grupo Zuliano (+31,58%), Domínguez y Cía. (+31,17%) y Cantv (+30,44%).|En renta fija se negociaron Obligaciones Quirografarias y papeles comerciales por 479 millones 365 mil 910 bolívares en 10 operaciones.|En expansión|El índice principal de la Bolsa de Valores de Caracas, IBC, culminó este viernes en 8.582,13 puntos, con una variación de 387,54 puntos (+4,73%), respecto a la sesión anterior, indicó el registro de ese mercado.|Por otra parte, el Índice Financiero cerró en 14.324,67 puntos (+5,72%) y el Índice Industrial en 4.782,08 puntos (-1,06%).|Además, apuntó el reporte bursátil, se efectuaron el 15 de marzo en la Bolsa 232 operaciones  de compra venta en el mercado de renta variable, en las cuales  se transaron 470 mil acciones  por  126  millones  644 mil 506 bolívares.|En otro renglón, precisó la BVC, durante la última jornada en el mercado a plazo, cambiaron de mano 121.200 acciones por un monto de 7.422.232,85 bolívares en 7 operaciones y en renta fija, se negociaron papeles de Tivalca por 420 millones de bolívares;2.1;18/03/2019;18/03/2019 05:30 am;35595;http://mmedia.eluniversal.com/17972/bvc-19699.jpg;NO_TIENE;EU;economia;El IBC reportó una variación de 743,03 puntos, es decir, un alza de 9,48%;Bolsa de Valores negoció más de Bs 6 mil millones;http://www.eluniversal.com/economia/35595/bolsa-de-valores-negocio-mas-de-bs-6-mil-millones
9;Diario El Universal;Caracas.- Tras evaluar las secuelas del apagón nacional, representantes de gremios empresariales observan una afectación directa en los niveles de producción y en  los  consumidores finales.|Fedecámaras, Consecomercio, Conindustria aseguran que el impacto podría ser mayor en la actividad privada nacional de no concretarse correctivos en el Sistema Eléctrico Nacional (SEN) en el corto plazo.|Carlos Larrazábal, presidente de Fedecámaras, señaló que el aparato productivo nacional y la población en general, están viviendo las consecuencias de las interrupciones eléctricas, cada vez más frecuentes.|“Se advirtió que al sistema eléctrico le hacía falta mantenimiento y que había cierta ineficiencia, esto es parte del colapso, los altos consumidores de energías paralizados, las empresas básicas de Guayana, el 70% del sector industrial paralizado, los que están trabajando a 20% de capacidad”, dijo.|“Si todo el parque industrial estuviera operativo las afectaciones serían aún más severas”, comentó el empresario.|“Tener prácticamente una semana sin producción y a eso se le suma la semana  previa a carnaval, más esos dos días feriados que se decretaron, son prácticamente 15 días sin actividad económica formal, esto nos ha afectado de forma importante la cadena de suministro por la vía logística”, indicó Larrazábal a Unión Radio al referir que uno de los estados que sufrió mayores pérdidas fue el Zulia.|Contracción del mercado|Entretanto, el presidente de Conindustria, Juan Pablo Olalquiaga, manifestó que “la difícil situación por la cual ya atravesaba el sector industrial del país, ha empeorado como consecuencia de la falta de energía eléctrica” en el territorio.|“El que los operadores de Corpoelec no hayan informado la razón del apagón, más allá de escabullir responsabilidad con la excusa infantil del sabotaje, es muestra de irresponsabilidad crasa.  Esta crisis nacional amerita informes periódicos y transparentes de lo que sucede”, sostuvo en su cuenta de  Twitter  @JPOlalquiaga.|Asimismo, el presidente de la  Asociación Venezolana de Exportadores (AVEX), Ramón Goyo, argumentó que el colapso del sistema eléctrico nacional y sus efectos en la prestación de servicios ha incidido en la profundización de la caída de producción de bienes y servicios, además de una mayor contracción del mercado interno.|Vandalismo, destrucción|Consecomercio resaltó  en un comunicado que  “de acuerdo a informaciones que continúan recabando sus cámaras y asociaciones  afiliadas  acerca del número de establecimientos que fueron destruidos durante los días del apagón todavía no existe plena conciencia de la magnitud de los daños registrados, mucho menos de las futuras repercusiones”. Tampoco de los efectos del “vandalismo” en la destrucción de  establecimientos, como del robo de equipos y mobiliario.|La organización expresó también que “no podía calificar de otra manera que de ‘verdaderamente criminales’ todos los hechos relacionados con los daños que se le provocaron en el estado Zulia al sector comercial, como a una serie de industrias productoras de alimentos, entre las que figuran: Maralac, Plumrose, Monaca, Pepsi-Cola Venezuela, Cervecería Polar, Upaca y Alimentos Polar”.|En este último caso, no sólo se agredió a trabajadores. También hubo robos de materia prima, productos terminados, daños a equipos y maquinarias, además de unidades transporte, detalló Consecomercio.|“Esto se traduce”, advirtió el texto de esa agrupación, “en graves pérdidas para las empresas, como en una inevitable reducción de la producción y el abastecimiento de bienes de consumo a nivel local”.;2.1;18/03/2019;18/03/2019 05:30 am;35596;http://mmedia.eluniversal.com/17972/zulia-19701.jpg;NO_TIENE;EU;economia;Reportan daños en Plumrose, Monaca, Alimentos Polar y Pepsi-Cola en el estado Zulia;Gremios evaluaron impacto del apagón en la producción;http://www.eluniversal.com/economia/35596/gremios-evaluaron-impacto-del-apagon-en-la-produccion
