;autor;contenido;derecho;fecha;fechaPublicacion;idPeriodico;imagen;palabrasClaves;periodico;seccion;subtitular;titular;url
0;Rosibel Cristina González | rcgonzalez@el-nacional.com;['Por homicidio calificado y uso indebido del arma de reglamento fue detenido Douglas Alfredo Volcán Arellano, primer teniente de la Guardia Nacional Bolivariana y enfermero en el Hospital Militar del Ejercito Doctor Vicente Salias Sanoja, ubicado en la zona castrense de El Valle.', 'El viernes 1º de marzo en la noche, Volcán llegó a la tasca El Madrid, situada en el sector Puente Hierro, parroquia Santa Rosalía. Testigos afirmaron que una mujer pelirroja lo acompañaba.', 'Luego de tomar varios tragos, salió del local. Minutos después volvió y con su arma de reglamento disparó contra Flor Nazaret Alcalá Gutiérrez,  Gabriel Arturo Calzado Blanco y José Luis Quintero, que estaban en el local. Otras 2 personas de esa misma mesa resultaron heridas.', 'Volcán huyó del lugar. Calzado y Quintero murieron en el sitio, mientras que Alcalá fue llevada a la Clínica Loira en El Paraíso y, a pesar de contar con recursos económicos, no fue atendida y murió en la calle, frente al centro de salud privado. De los dos heridos, se conoció que fueron recluidos en otros hospitales y se encuentran fuera de peligro.', 'Detectives asignados al caso se dirigieron al local nocturno y solicitaron los recibos de pago por consumos realizados por el teniente prófugo y responsable del triple homicidio. Con los datos recabados a través de su tarjeta de débito, los detectives del organismo judicial se dirigieron al hospital donde prestaba servicios de enfermero en la emergencia del turno de la noche y lo aprehendieron. Se conoció que era médico integral comunitario.', 'Hasta el mes de noviembre del año pasado el teniente vivía en la urbanización Raúl Villanueva, en El Silencio, con una pareja. Luego se mudó a la avenida Victoria, donde fue acompañado por los detectives para ubicar elementos de interés criminalístico.', 'Flor Nazaret Alcalá Gutiérrez era madre de un bebé y pertenecía a la Orquesta Sinfónica desde los tres años de edad. Es a la fecha, la mujer número 20 y la primera del mes de marzo, asesinada en la Gran Caracas, de acuerdo con información extraoficial.'];1.1;07/03/2019;2019-03-66T03:50:00-0400;273778;http://en-cdnmed.agilecontent.com//resources/jpg/6/7/1551986454576.jpg;GNB, Sucesos;EN;Sucesos;Lo aprehendieron en un hospital de El Valle donde trabajaba como enfermero, aunque era médico integral comunitario;Detuvieron a primer teniente de la GNB acusado de triple homicidio;http://www.el-nacional.com/noticias/sucesos/detuvieron-primer-teniente-gnb-acusado-triple-homicidio_273778
1;EFE;['Allen Chastenet, primer ministro de Santa Lucía, exigió elecciones justas para poner fin a la crisis que atraviesa Venezuela, en consonancia con la postura de los países de la Comunidad del Caribe (Caricom).', 'Chastenet, en una declaración institucional, pidió a Nicolás Maduro que realice hacia unas elecciones justas, solicitud reiterada en varias ocasiones por la comunidad internacional.', ''Santa Lucía ha observado, sin embargo, que el régimen de Nicolás Maduro ha ignorado esta petición que cuenta con el apoyo de la mayoría de los países del mundo. Nuestro país continuará trabajando con todos los países y organizaciones interesados en asegurar la democracia en Venezuela y garantizar la estabilidad regional', sostuvo Chastanet.', 'Chastenet destacó que ya sea por referéndum, elecciones o cualquier otro mecanismo acordado, esa es la vía que conducirá a concluir la crisis en el país.', 'Adelantó que el gobierno de Santa Lucía seguirá de cerca la crisis venezolana, y destacó además que la seguridad de las fronteras de Santa Lucía es un asunto prioritario para su gobierno, en especial desde el incremento del tráfico de armas y drogas con origen en Venezuela.'];2.1;07/03/2019;2019-03-66T03:43:00-0400;273774;http://en-cdnmed.agilecontent.com//resources/jpg/8/7/1551986094378.jpg;Mundo, Latinoamérica;EN;Latinoamérica;El primer ministro del país caribeño aseguró que espera que la crisis en el país se solucione y que incrementará la seguridad en sus fronteras debido al incremento de tráfico de drogas y armas con origen en el territorio venezolano;Santa Lucía pidió elecciones para terminar con la crisis de Venezuela;http://www.el-nacional.com/noticias/latinoamerica/santa-lucia-pidio-elecciones-para-terminar-con-crisis-venezuela_273774
2;Rosibel Cristina González | rcgonzalez@el-nacional.com;['Familiares de las víctimas del presunto enfrentamiento con la Fuerza de Acciones Especiales (FAES) negaron la versión de los funcionarios y exigieron que se abra una investigación. Gustavo Duque, alcalde de Chacao, deploró los hechos ocurridos en Guarenas.', 'Una primera versión de los hechos emitida desde la Delegación Estadal Miranda, Eje de Homicidios Guarenas, la Policía Nacional Bolivariana, en conjunto con la FAES, reportó la muerte de Eligio Alexander Duarte Barrios, de 41 años de edad, funcionario activo de Polichacao, y de Fernando Lira, ex funcionario del mismo organismo.', 'El parte policial indicó que se trató de un enfrentamiento registrado el miércoles en la tarde en la avenida Intercomunal Guarenas-Guatire, adyacente al Conjunto Residencial Villa Panamericana, parroquia Guarenas del municipio Plaza, estado Miranda.', 'Antecedentes', 'Hace algunos días la pareja de Lira contactó a una persona que vende dólares, a través de la red social Instagram. Lira acordó el pago mediante una transferencia bancaria en bolívares, pero nunca recibió el efectivo en moneda extranjera, a pesar de que habló por teléfono varias veces con el vendedor.', 'El martes de Carnaval el vendedor le indicó a Lira que había sido estafado, pero que de todas formas concretaría el pago, pues vendería su teléfono celular y una laptop. Finalmente la entrega se fijó para el miércoles en la tarde en Guarenas.', 'Lira le pidió apoyo a Duarte y ambos se dirigieron al sitio de encuentro con el vendedor a bordo de una camioneta Toyota Hilux color negro. Duarte iba de copiloto y tenía su arma de reglamento.', 'En la avenida Intercomunal Guarenas-Guatire, varios funcionarios de la FAES, vestidos de negro, encapuchados, con fusiles y ametralladoras, descendieron de dos vehículos Ford Fiesta de color negro e interceptaron la camioneta Toyota donde se trasladaban Lira y Duarte.', 'Lira, que era el conductor, salió del vehículo y recibió tres tiros, mientras que a Duarte Barrios le dispararon en tres ocasiones. Los arrodillaron y esposaron. “Fueron ruleteados hasta dejarlos morir, luego los llevaron al Hospital Central de Guarenas, donde alegaron que fueron abatidos en un presunto enfrentamiento con la FAES”, sostuvo Alexis Lira, fundador y ex funcionario de Polichacao, hermano mayor de una de las víctimas.', '“Estos hombres encapuchados y plenamente identificados como FAES tirotearon la camioneta de mi hermano 30 veces. Manipularon la escena del crimen, le sembraron un arma y con el arma de reglamento de Duarte también dispararon para alegar el enfrentamiento”, agregó Alexis Lira.', 'Irregularidades', 'El alcalde del municipio Chacao cuestionó el procedimiento de la FAES, lo catalogó como irregular y exigió celeridad en las investigaciones.', 'En un comunicado, la máxima autoridad del municipio Chacao expresó: “Me veo en la penosa labor de informar el vil y cruel asesinato del oficial agregado de nuestra Polichacao, Eligio Alexander Duarte Barrios, un funcionario de carrera intachable y, sin duda, ejemplo para todos los funcionarios públicos de la alcaldía. Además, campeón de tiro nacional e internacional. Debemos denunciar que en un procedimiento bastante irregular, realizado por presuntos funcionarios de la FAES de la PNB, nuestro funcionario y su ex compañero Fernando Lira fueron asesinados vilmente. Ante esta situación exigimos justicia y el esclarecimiento de este abominable hecho, y que caiga todo el peso de la ley contra estos delincuentes”.', 'Fernando Lira se retiró de Polichacao hace cinco años. Era padre de una niña de 13 años de edad.', 'Los cadáveres de Lira y Duarte fueron ingresados en la medicatura forense de Bello Monte, y se espera la presencia de un fiscal del Ministerio Público para la realización del informe post mortem.'];1.1;07/03/2019;2019-03-66T03:35:00-0400;273779;http://en-cdnmed.agilecontent.com//resources/jpg/2/9/1551986874492.jpg;FAES, Sucesos;EN;Sucesos;Gustavo Duque, alcalde del municipio Chacao, cuestionó la actuación de ese cuerpo policial y la catalogó como un procedimiento irregular. Exigió justicia y celeridad en las investigaciones;Acusan a la FAES de simular enfrentamiento en la muerte de dos personas;http://www.el-nacional.com/noticias/sucesos/acusan-faes-simular-enfrentamiento-muerte-dos-personas_273779
3;El Nacional;['Jose Ignacio Hernández, procurador designado por el presidente interino de Venezuela, Juan Guaidó, aseguró este jueves que asesorará a la Presidencia interina para proteger, recuperar y controlar los activos de la nación en el extranjero.', 'Hernández aclaró que no le corresponde realizar investigaciones penales en torno a la naturaleza de los activos y determinar hechos delictivos. 'Eso le corresponde al Ministerio Público, pero si nos corresponde recuperar el patrimonio en el exterior, estén o no relacionados con la corrupción', aseveró.', 'El funcionario venezolano reiteró que el único gobierno legítimo que reconoce la administración de Donald Trump es el del también presidente de la Asamblea Nacional, Juan Guaidó.', 'El pasado 20 de febrero la Comisión Permanente de Política Interior del Parlamento autorizó la designación de Hernández.', ''Esta Comisión autorizó la designación de José Ignacio Hernández como procurador especial para la defensa del Estado y de los demás entes descentralizados de la Administración Pública en el exterior, de acuerdo con el artículo 15, literal b, del Estatuto que rige la transición a la democracia', indicó el diputado Dennis Fernández en una carta dirigida a Edinson Ferrer Arteaga, secretario del Poder Legislativo.'];1.2;07/03/2019;2019-03-66T03:29:00-0400;273780;http://en-cdnmed.agilecontent.com//resources/jpg/0/8/1551288991780.jpg;Política, Mundo;EN;Política;El funcionario designado por el presidente interino de Venezuela, Juan Guaidó, explicó que no le corresponde llevar a cabo investigaciones penales de presunta corrupción sobre el patrimonio nacional en el exterior;Jose Ignacio Hernández: Nos corresponde recuperar los activos venezolanos;http://www.el-nacional.com/noticias/politica/jose-ignacio-hernandez-nos-corresponde-recuperar-los-activos-venezolanos_273780
4;EFE;['El gobierno de Estados Unidos evalúa la posibilidad de otorgar a los venezolanos el Estatus de Protección Temporal (TPS, en inglés), un beneficio migratorio que les permitiría trabajar y vivir legalmente en el país.', 'Elliott Abrams, encargado especial de Estados Unidos para la crisis en Venezuela, aseguró que la posibilidad de otorgar el TPS a los venezolanos 'está bajo consideración'. Explicó que los departamentos de Estado y de Seguridad Nacional están analizando las diferentes opciones disponibles para proteger a los venezolanos que ya están en EE UU, y recordó que 74.000 originarios de Venezuela se han pedido refugio político en el país.', 'El TPS es un programa migratorio creado en el año 1990 con el que EE UU concede permisos de forma extraordinaria a los nacionales de países afectados por conflictos bélicos o desastres naturales.', 'Por otra parte, un grupo de legisladores de los dos partidos, demócratas y republicanos, ha presentado en el Congreso un proyecto de ley que busca otorgar el TPS para los venezolanos.', 'Entre los solicitantes se encuentra Cardin, el senador demócrata Bob Mendéndez y Marco Rubio, que hoy presidió una audiencia titulada 'Las relaciones entre EE UU y Venezuela por el camino a una transición democrática' en el comité de Exteriores del Senado.'];2.1;07/03/2019;2019-03-66T03:23:00-0400;273776;http://en-cdnmed.agilecontent.com//resources/jpg/1/6/1551985914861.jpg;Crisis política, Estados Unidos;EN;Mundo;El TPS es un programa migratorio creado en el año 1990 con el que EE UU concede permisos de forma extraordinaria a los nacionales de países afectados por conflictos bélicos o desastres naturales;Estados Unidos evalúa otorgar beneficio migratorio a venezolanos ;http://www.el-nacional.com/noticias/mundo/estados-unidos-evalua-otorgar-beneficio-migratorio-venezolanos_273776
5;EL NACIONAL;['La Comisión Interamericana de Derechos Humanos (CIDH) emitió el pasado 4 de marzo de 2019 una resolución mediante la cual otorgó medidas cautelares de protección a favor de Isbert José Marín Chaparro tras considerar que se encuentra en una situación de gravedad y urgencia de riesgo de daño irreparable a sus derechos.', 'De acuerdo con la solicitud, el beneficiario sería teniente coronel del Ejército y se encontraría privado de la libertad en el Fuerte Tiuna desde el pasado 2 de marzo de 2019, luego de ser acusado de traición a la patria, entre otros delitos, informó el organismo a través de una nota de prensa.', 'Al tomar su determinación, la CIDH tomó en cuenta que de acuerdo con los alegatos de la solicitante, el beneficiario habría pasado períodos de aislamiento presuntamente con una bolsa en la cabeza y con las manos amarradas, y le lanzarían comida al suelo.', 'Se indicó asimismo que la celda donde se encuentra sería muy reducida y, entre otros aspectos, se encontraría en condiciones insalubres, sin ventilación y expuesto las 24 horas del día a una luz blanca. De acuerdo con la solicitud, se habría negado el acceso de alimentos y medicamentos llevados por los familiares del beneficiario durante las visitas.', 'La CIDH solicitó al Estado que adopte las medidas necesarias para proteger los derechos a vida e integridad personal de Isbert José Marín Chaparro, que adopte las medidas necesarias para garantizar que las condiciones de detención del propuesto beneficiario cumplan con los estándares internacionales aplicables, y ue informe sobre las acciones adoptadas a fin de investigar los hechos alegados que dieron lugar a la adopción de la presente medida cautelar y evitar así su repetición.'];2.1;07/03/2019;2019-03-66T03:15:00-0400;273769;http://en-cdnmed.agilecontent.com//resources/jpg/3/4/1551983843743.jpg;Mundo, Sociedad;EN;Mundo;Isbert José Marín Chaparro fue encarcelado desde el pasado 2 de marzo y fue acusado de traición a la patria;CIDH solicita protección para teniente coronel detenido en Fuerte Tiuna;http://www.el-nacional.com/noticias/mundo/cidh-solicita-proteccion-para-teniente-coronel-detenido-fuerte-tiuna_273769
6;Diario El Universal;"['Caracas.-Petróleos de Venezuela (PDVSA) no ha interrumpido sus negocios con la firma marítima Bernhard Schulte Shipmanagement (BSM), dijo este jueves la compañía petrolera,', '.', 'El brazo marítimo de PDVSA, PDV Marina, el pasado martes declaró una emergencia debido a la falta de tripulación para recibir de inmediato los 10 buques que BSM propuso devolver debido a facturas impagas por al menos 15 millones de dólares.xa0xa0La mayoría de los petroleros se encuentran en aguas venezolanas. Otros tres buques operados por BSM para PDVSA permanecen anclados en Portugal y Curazao hasta que se resuelvan las disputas legales relacionadas con las tarifas que PDVSA debe a las agencias marítimas, las autoridades portuarias y los astilleros.xa0'PDV Marina es una filial de PDVSA que continúa trabajando con la empresa BSM (...) PDV Marina ofrece el transporte marítimo y fluvial de hidrocarburos, además de la prestación del servicio de remolcadores alcanzando jornadas diarias satisfactorias”, dijo la petrolera en la red social Twitter.    PDVSA no dio detalles sobre sus planes para operar los buques devueltos, según información de Reuters.xa0Portavoces de BSM, no respondieron a solicitudes de comentarios.    La firma alemana opera una flota de 15 buques de PDVSA, incluidos 8 Aframaxes que se usan principalmente para mover petróleo entre los puertos nacionales de Venezuela y el Caribe; cuatro Suezmaxes que anteriormente servían a destinos de exportación, pero recientemente también navegaban en aguas venezolanas; el Aframax Arita que cubre rutas a Asia, y dos portadores de crudo muy grandes propiedad conjunta de PDVSA y PetroChina.La tripulación de la empresa alemana abandonó el mes pasado dos embarcaciones ancladas en Portugal -“Río Arauca” y “Parnaso”-, después de mantener al personal a bordo durante más de 20 meses.xa0La firma ha dicho que la responsabilidad legal de los buques recae en las partes.    Más de una docena de petroleros con crudo venezolano ha sido detenida por las autoridades en el mundo en los últimos años o se le ha impedido navegar porque PDVSA no ha podido pagar la operación, la limpieza del casco, las inspecciones y otros servicios.xa0El Gobierno de Nicolás Maduro ha sido severamente sancionado desde fines de enero, porque Estados Unidos y docenas de otras naciones han reconocido al líder de la Asamblea Nacional (AN), el opositor Juan Guaidó, como presidente encargado de Venezuela.']";2.1;07/03/2019;07/03/2019 03:31 pm;35038;http://mmedia.eluniversal.com/17925/pdvsa-16483.jpg;NO_TIENE;EU;economia;Las empresas continúan sus negocios pese a la decisión de la firma alemana de devolver 10 de los 15 buques por no pagar tarifas;PDVSA dice que seguirá trabajando con la firma marítima alemana BSM;http://www.eluniversal.com/economia/35038/pdvsa-sigue-trabajando-con-la-firma-maritima-alemana-bsm
7;ANA CAROLINA ARIAS;"['Nueva Esparta.-xa0La plataforma Unidos por la Salud de la isla Margarita avanza en el objetivo para el cual se unieron, como es organizar las necesidades en el estado ante una 'inminente' entrada de ayuda humanitaria, y en ese sentido trabajan en la fase 1 como lo ha establecido la Asamblea Nacional.', 'Germán Rojas Loyola, miembro de la plataforma y vocero de la Sociedad de Puericultura y Pediatría de Nueva Esparta, informó que los gremios médicos y organismos con trabajo en salud que conforman este grupo, determinan en campo los casos de desnutrición y personas con enfermedades crónicas, que en efecto serán la prioridad a atender con las acciones especiales que ha dispuesto el Parlamento.', 'Dijo que los niños desnutridos de cero a cinco años; las mujeres embarazadas, los adolescentes y personas de tercera edad en igual condición y además, en estado de abandono o dependencia, serán los atendidos en una primera fase porque son vidas en absoluto riesgo.', 'Destacó la 'ayuda urgente' que requieren las personas con padecimientos crónicos como hipertensión, diabetes, en tratamiento de diálisis y oncología, así como con detección positiva de Virus de Inmuno deficiencia Humano (VIH), ya que la situación de emergencia compleja médico asistencial eleva la vulnerabilidad de su salud.', 'Rojas informó que a la fecha Nueva Esparta no ha recibido ayuda foránea, y la crisis se sigue sobrellevando solo con el programa médico asistencial de la Gobernación de Nueva Esparta.', 'No obstante, lamentó que la red hospitalaria y ambulatoria de Nueva Esparta mantenga 'serias deficiencias' en su plan de alimentación para las personas hospitalizadas, por cuanto acelera el deterioro de los cientos de pacientes recluidos en estos espacios.', 'Plan de insumos', 'Efectivamente, en los últimos días el gobernador de la entidad, Alfredo Díaz, ha agilizado el programa de dotación de insumos médicos, registrando ya la cuarta 'Cruzada de la Salud' que lleva por municipio.', 'La planificación es atender 50 ambulatorios de Margarita y Coche, además de las entregas que ya se han hecho en el Hospital Luis Ortega de Porlamar, y centros de salud de los municipios Mariño y García.', 'Recalcó que el programa que ejecuta busca suplir las faltas en las que incurre el Gobierno nacional a través del Ministerio de Salud y demás instituciones del sector, con lo cual espera al menos ayudar a los más necesitados, pues afirma que es doloroso que los bonos que entrega el Gobierno además de ser excluyentes tienen que ser dispuestos por las familias para este tipo de urgencias porque no hay políticas que garanticen el derecho a la salud.']";2.1;07/03/2019;07/03/2019 01:51 pm;35010;http://mmedia.eluniversal.com/17962/gremios-de-la-salud-siguen-planificacion-por-fase-ayuda-humanitaria-para-nueva-esparta-19266.jpg;NO_TIENE;EU;venezuela;Casos de desnutrición en niños, adolescentes y ancianos, así como personas con enfermedades crónicas son prioridad;Gremios de la salud siguen planificación por fase de ayuda humanitaria para Nueva Esparta;http://www.eluniversal.com/venezuela/35010/gremios-de-la-salud-siguen-planificacion-por-fase-ayuda-humanitaria-para-nueva-esparta
8;LUIGI RAMIREZ;['En horas de la noche de ayer seis de marzo un grupo de antisociales asesinaron al comisario jefe del Cuerpo de Investigaciones Científicas Penales y Criminalísticas (Cicpc),  del estado Miranda, Fernando Antonio Jiménez, en la carretera Nacional La Raiza, entrada al Manguito de Los  Valles del Tuy.', 'Según fuentes policiales, el hecho ocurrió cuando se encontraba en el operativo de retorno de Carnaval 2019 en esa región.', 'De acuerdo a la versión del portal webxa0Agencia Carabobeña de Noticias (ACN),xa0al comisario general lo emboscaron varios delincuentes, quienes integran la banda delictiva del “Vizcaino”, que opera en dicha zona.xa0Se conoció que en este hecho también resultó herido el detective José Díaz, de quien se desconoce su estado de salud.xa0Por su parte, el Comisario General Douglas Rico, director  del Cicpc expresó sus palabras de condolencia a familiares y amigos ante el hecho,  a través de su redes sociales @douglasricovzla.xa0xa0“Mis palabras no les quitará el dolor y sufrimiento a familiares, amigos y compañeros de trabajo del C/G Fernando Jiménez.”xa0xa0Pero les aseguro que no descansaremos hasta dar con quienes le quitaron la vida. No a la impunidad.”'];1.1;07/03/2019;07/03/2019 01:45 pm;35011;http://mmedia.eluniversal.com/17962/comisario-jimenez-cicpc-19269.jpg;NO_TIENE;EU;sucesos;El funcionario fue identificado como Fernando Jiménez , quien fue asesinado por antisociales cuando se encontraba en medio del operativo de Carnaval en la carretera La Raiza.;Matan a un comisario del Cicpc en el estado Miranda;http://www.eluniversal.com/sucesos/35011/fallece-comisario-del-cicpc-tras-un-enfrentamiento-en-miranda
9;AVN;"['Caracas.-El sistema del Tipo de Cambio Complementario Flotante del Mercado (Dicom) cotizó la tasa del euro en 3.734,04 bolívares, informó este jueves el Banco Central de Venezuela (BCV).', 'En cuanto a otras tasas referenciales, la moneda china, el yuan, se ubicó en 461,65 bolívares; el rublo ruso se ubicó en 50,04 bolívares; y la lira turca en 608,48 bolívares.', 'El Dicom cuenta con 625.035 usuarios registrados en su página web www.dicom.gob.ve, 41.918 personas jurídicas y 583.117 personas naturales.', 'La cotización del euro la jornada anterior del día miércoles 6 de marzo, se ubicó en 3.760,58 bolívares, una ligera baja en comparación con la tasa de este jueves (Bs. 3.734,04).']";2.1;07/03/2019;07/03/2019 11:59 am;34994;http://static.eluniversal.com/2018/04/20/euros.jpg;NO_TIENE;EU;economia;"La moneda china, el yuan, se ubicó en 461,65 bolívares; el rublo ruso se ubicó en 50,04 bolívares; y la lira turca en 608,48 bolívares";Euro Dicom se ubicó en 3.734,04 bolívares este jueves;http://www.eluniversal.com/economia/34994/euro-dicom-se-ubico-en-373404-bolivares-este-jueves
