;autor;contenido;derecho;fecha;fechaPublicacion;idPeriodico;imagen;palabrasClaves;periodico;seccion;subtitular;titular;url
0;Eleonora Delgado |San Cristóbal | eldelgado@el-nacional.com;Transcurrieron más de 140 horas en la parte alta del municipio Córdoba, al oeste del Táchira, para que fuera restablecido el servicio eléctrico.|El domingo 10 de marzo cuando llegó la luz al menos a la mitad del Táchira, en Córdoba solo hubo electricidad en el casco de San Ana, de acuerdo con lo que expresaron vecinos de la zona.|'Estábamos tan perdidos que ni sabíamos la hora porque no había cómo cargar los celulares a menos que alguien tuviera a un familiar o conocido en el casco central de Santa Ana y que permitiera recargar los teléfonos durante el poco tiempo que les pusieron la electricidad', señaló un habitante del barrio Buenos Aires, afectado por el apagón que se registró el jueves 7 de marzo.|Pocos pudieron movilizarse hasta San Cristóbal, distante de Santa Ana unos 25 kilómetros para poder llegar hasta algún sitio para al menos recargar teléfonos por falta de efectivo y la indisponibilidad de la banca comercial de suministrar billetes.|Para evitar el daño de los alimentos por falta de refrigeración, debieron cocinar carnes, y consumir las hortalizas y frutas.|'Tuvimos que cocinar 4 kilos de pollo que teníamos de una sola vez y en dos días gastarlo por la incertidumbre. Además el mal olor que generaba tener los alimentos así (sin refrigeración) pues había que hacer algo', señaló otro habitante del barrio Buenos Aires.|En el mismo sector, el servicio de agua es otra preocupación. Unos se surten de la naciente de río sin inconvenientes pero otros vecinos que están conectados a un acueducto no han podido acceder al servicio.|Los habitantes del barrio Buenos Aires comenzaron a probar los equipos y electrodomésticos para verificar si sufrieron daños por el corte eléctrico nacional.|'Estamos rezando porque estén bien. No sabemos qué funciona y qué no', señaló otra de las mujeres del sector.|Se conoció que en el Centro Penitenciario de Occidente no tuvo inconvenientes a causa del corte eléctrico nacional porque fueron activadas las plantas alternas de energía.;2.10;14/03/2019;2019-03-73T08:13:00-0400;274633;http://en-cdnmed.agilecontent.com//resources/jpg/8/7/1539968285978.jpg;Táchira, Apagón;EN;Sociedad;Para evitar el daño de los alimentos por falta de refrigeración, debieron cocinar carnes, y consumir las hortalizas y frutas;Luego 140 horas llegó la luz a parte alta de Córdoba en Táchira;http://www.el-nacional.com/noticias/sociedad/luego-140-horas-llego-luz-parte-alta-cordoba-tachira_274633
1;El Nuevo Día | Puerto Rico | GDA;Hace poco más de 2,600 años se produjo la tormenta solar más grande que jamás se haya registrado en nuestro planeta, tal como lo revela una investigación publicada en la revista Proceedings, de la Academia Nacional de Ciencias de Estados Unidos.|La prueba está en la forma de las partículas radiactivas que antes estaban ocultas bajo las capas de hielo de Groenlandia. Los núcleos de hielo extraídos contienen hielo formado en los últimos 100,000 años. El equipo ha fechado este fenómeno hacia el año 660 a.C.|Las señales reveladoras son los elevados niveles de isótopos de berilio 10 y cloro 36 incrustados, indicadores de reacciones químicas provocadas por la actividad del Sol que llega a la superficie.|Pero no sólo eso, pues el estudio encontró pruebas de otras dos grandes tormentas solares que afectaron a la Tierra en el pasado, por lo que se estima que estos eventos son 'hechos naturales recurrentes' y que podrían volver a ocurrir en algún momento de la humanidad.|Si hoy una tormenta similar impactara en nuestro planeta, las consecuencias serían a nivel tecnológico.|El geólogo Raimund Muscheler, de la Universidad de Lund, en Suecia, señaló en entrevista para ABC que, si bien no se puede pronosticar cuando podría suceder algo así, 'nuestra investigación sugiere que actualmente estamos subestimando los riesgos. Necesitamos estar mejor preparados'.|En el estudio se detalla que podrían ocurrir 'graves interrupciones de las tecnologías basadas en satélites, comunicaciones por radio de alta frecuencia y sistemas de navegación basados en el espacio'.|En ese sentido, dañarían las redes eléctricas, el tráfico aéreo y una serie de elementos que son de uso cotidianos de los seres humanos en todo el planeta. Incluso, no se sabe cómo el campo magnético que rodea la Tierra resistiría ante una tormenta solar así de poderosa.|Como ejemplo, en 1989 y 2003, en las ciudades de Quebec en Canadá y Malmoe en Suecia respectivamente, acontecieron tormentas solares severas que ocasionaron grandes cortes de energía que fueron considerados como 'fenómenos locales', aunque hay expertos que consideran que estos pueden ser 'avisos' de lo que sería capaz de ocasionar un evento de mayor tipo a nivel global.;2.10;14/03/2019;2019-03-73T08:07:00-0400;274632;http://en-cdnmed.agilecontent.com//resources/jpg/4/2/1552565372324.jpg;NO_TIENE;EN;Ciencia y Tecnología;Tres fenómenos de este tipo afectaron la Tierra en el pasado, por lo que podrían volver a ocurrir en algún momento;¿Qué es una tormenta solar masiva y cómo nos afectaría?;http://www.el-nacional.com/noticias/ciencia-tecnologia/que-una-tormenta-solar-masiva-como-nos-afectaria_274632
2;EFE;Los representantes de numerosos países europeos y americanos abadonaron la sala en el momento en Jorge Arreaza tomaba la palabra ante la Comisión de Narcóticos de la ONU en Viena.|En el gesto de rechazo al ministro venezolano participaron los representantes de numerosos países europeos y americanos, entre ellos miembros del Grupo de Lima, creado en 2017 para buscar soluciones a la crisis en Venezuela.|Una veintena de representantes europeos y americanos, entre ellos de EE UU, Canadá, Perú, Brasil, Francia, o Rumanía, país que preside este semestre la Unión Europea, abandonaron la sala cuando el presidente de la Comisión de Narcóticos anunció el turno de intervención de Arreaza.|Esos países han reconocido a Juan Guaidó como presidente encargado de Venezuela.|El pasado día 27 de febrero una veintena de gobiernos boicotearon el discurso de Arreaza, en el Consejo de Derechos Humanos de la ONU, y abandonaron la sala apenas éste ingreso en ella.;18;14/03/2019;2019-03-73T07:58:00-0400;274631;http://en-cdnmed.agilecontent.com//resources/jpg/6/8/1552563782486.jpg;NO_TIENE;EN;Mundo;Representantes europeos y americanos, entre ellos de EE UU, Canadá, Perú, Brasil, Francia, o Rumanía, país que preside este semestre la Unión Europea, abandonaron la sala cuando el presidente de la Comisión de Narcóticos anunció el turno de intervención del venezolano;Nuevo boicot a Jorge Arreaza durante un discurso en la ONU;http://www.el-nacional.com/noticias/mundo/nuevo-boicot-jorge-arreaza-durante-discurso-onu_274631
3;El Nacional;La empresa Metro de Caracas informó que este jueves se restablecido el servicio del transporte subterráneo, luego de ser suspendido el pasado jueves tras el apagón nacional que afectó el sistema.|La compañía indicó que el servicio del cable tren y el metro cable de San Angustín y Mariche también fue restituido.|El miércoles el Sistema Metro de Caracas realizó las pruebas para el restablecimiento del servicio,  El ministro para el Transporte Terrestre, Hipólito Abreu, efectúo la revisión al Centro de Control de Operaciones para poder reactivar el servicio comercial.|“El personal de controladores del CCO (Centro de control de operaciones) del Metro de Caracas se encuentran efectuando las últimas pruebas para el restablecimiento del sistema subterráneo”, escribió el Metro de Caracas en su cuenta de Twitter.|El servicio del Metro de Caracas fue suspendido el 7 de marzo tras el apagón nacional. Cuando ocurrió la falla eléctrica, los usuarios que se encontraban dentro de los trenes tuvieron que caminar por las vías para poder desalojar el sistema.;2.8;14/03/2019;2019-03-73T07:51:00-0400;274630;http://en-cdnmed.agilecontent.com//resources/jpg/9/5/1550157675859.jpg;NO_TIENE;EN;Servicios;El servicio del cable tren y el metro cable de San Angustín y Mariche también fue restituido;Restablecen servicio del Metro de Caracas;http://www.el-nacional.com/noticias/servicios/restablecen-servicio-del-metro-caracas_274630
4;Ovidio Pérez Morales;Venezuela no debe continuar con la actual dañina bicefalia, que mantiene al país en gran parálisis y empeora la ya grave crisis nacional caracterizada por hambre y muerte, violencia y destrucción. En estos mismos días estamos viviendo una realidad sumamente dramática, expresiva de dos décadas de progresivo deterioro global y que afecta, por tanto, los distintos ámbitos sociales: económico, político y cultural.|Esa bicefalia consiste en la existencia de dos cabezas, que reflejan de modo patente una doble situación intolerable: la una ejerce el poder de facto apoyándose principalmente en la Fuerza Armada y es ilegítima, no tanto por irregularidades en el campo jurídico, cuanto por la permanente violación de derechos humanos del pueblo venezolano, comenzando por las insoportables privaciones que golpean especialmente a los más desprotegidos, los niños y ancianos de los sectores pobres de la población, junto con la obstrucción de la ayuda humanitaria para aliviarlas, la otra cabeza es la legítima, pues brota debidamente del único poder público elegido por la gran mayoría de los ciudadanos, goza del espontáneo apoyo de estos y de un gran reconocimiento internacional.|El episcopado en enero del año pasado denunció lo siguiente: “Con la suspensión del referéndum revocatorio y la creación de la asamblea nacional constituyente, el gobierno usurpó al pueblo su poder originario. Los resultados los está padeciendo el mismo pueblo que ve empeorar día tras día su situación” (Exhortación, 12 de enero de 2018). Meses más tarde el mismo episcopado advirtió la ilegitimidad de la consulta electoral de mayo y de la resultante prolongación del “mandato del actual gobernante” (Exhortación del 11 de julio de 2018).|De lo anterior se puede inferir, como algo implícito en las declaraciones del episcopado, que la actual bicefalia debe resolverse así: quien detenta el poder de facto tiene que ceder el paso a la formación de un gobierno de transición, respondiendo de tal manera al angustioso clamor nacional y al obligante bien común de los venezolanos, quienes anhelan y urgen la recuperación de la paz y el restablecimiento de un clima de convivencia democrática de la nación. Al pueblo soberano le habrá de corresponder, mediante elecciones verdaderamente libres, convalidar este cambio y determinar el camino ulterior a seguir.|El episcopado también ha hecho llamados a la Fuerza Armada “a que se mantenga fiel a su juramento ante Dios y la patria de defender la Constitución y la democracia, y a que no se deje llevar por una parcialidad política e ideológica” (Ibid.). Lo que significa reconocer la cabeza legítima.|Las tomas de posición de los obispos brotan de una coherente preocupación pastoral, en la línea de su misión evangelizadora específica, que los obliga a contribuir junto con toda la Iglesia a la construcción de una “nueva sociedad” o “civilización del amor”, esta busca conjugar la libertad y la justicia, el progreso y la solidaridad, el pluralismo y la paz. Una sociedad en que hay un Estado de Derecho, se respetan y promueven los derechos humanos, los deberes de las personas así como de los conjuntos sociales, la calidad moral y espiritual de vida y una ecología integral.|Estimo que en la presente circunstancia cobra particular actualidad lo que en la citada Exhortación de enero del año pasado dijera el episcopado: “La actitud de resignación es paralizante y en nada contribuye al mejoramiento de la situación. Lo positivo y lo eficaz es el compromiso, la esperanza y la solidaridad. ¡Despierta y reacciona, es el momento!, lema de la segunda visita de san Juan Pablo II a Venezuela (1996), resuena en esta hora aciaga de la vida nacional. Despertar y reaccionar es percatarse de que el poder del pueblo supera cualquier otro poder”.|Venezuela, como una nación, un pueblo, un cuerpo político, necesita y soporta una sola cabeza presidencial, legítima, democrática, de rectitud republicana y moral. Esa cabeza existe y Venezuela urge el ejercicio pleno de su autoridad.;CONTEXTO;14/03/2019;2019-03-73T12:16:00-0400;274552;;NO_TIENE;EN;Columnista;;Un país, un presidente;http://www.el-nacional.com/noticias/columnista/pais-presidente_274552
5;ANDREA TORRES;Caracas.-El Metro de Caracas restableció este jueves su servicio de comercial de trenes, cable tren, metrocable de San Agustín y metrocable Mariche en su horario habitual.|El restablecimiento se dio a conocer por medio de la red social Twitter, en la cuenta oficial del metro de Caracas.|El ministro para el Transporte, Hipólito Abreu, saludó la reactivación del servicio tras superar la falla eléctrica producida en la Central Hidroeléctrica Simón Bolívar, ubicada en la represa de El Guri, estado Bolívar.|Según el Gobierno, la interrupción del suministro de electricidad al país durante cinco días se originaron por 'ataques cibernéticos' elaborados por Estados Unidos.|El ministro Abreu comentó en Twitter:|El presidente del Metro, César Vega, informó que los trabajos para el restablecimiento del servicio se realizaron en conjunto con la Corporación Eléctrica Nacional (Corpoelec) e incluyeron el monitoreo al sistema para verificar las condiciones en las vías férreas, pruebas en la iluminación de túneles y escaleras mecánicas, así como patrullajes en distintas áreas del Metro de Caracas en una entrevista telefónica con la Agencia Venezolana de Noticias (AVN).|Sin embargo, varios usuarios de dicha red social, denuncian que 'la línea 1 del metro esta funcionando de Propatria a Chacaíto, de allí a Palo Verde hay un servicio de Metrobus. Las estaciones Chacao, Altamira y Miranda no están prestando servicio, Hay un tren desde Palo Verde hasta Los Dos Caminos y la línea 3 esta operativa', dijo Sol Rojas.|La empresa de transporte también afirmó la prestación de servicio desde Propatria a Chacaíto.|Asimismo, Programa Venezolano de Educación-Acción en Derechos Humanos (PROVEA) indicó que existen 'largas filas de ciudadanos tratando de abordar las unidades de transporte público'.|#14Marzo | 7:25AM | Chacaíto, Caracas | 📽️ Larga fila de ciudadanos tratando de abordar unidades de transporte público, debido a la prolongada interrupción del servicio de Metro.;2.3;14/03/2019;14/03/2019 07:51 am;35288;http://mmedia.eluniversal.com/17964/el-metro-de-caracas-no-estara-en-funcionamiento-este-sabado-19307.jpg;NO_TIENE;EU;venezuela;Sin embargo, en la Línea 1 se presta servicio desde Propatria hasta Chacaíto y desde allí quedan habilitadas unidades de Metrobús que van hasta Los Dos Caminos y Petare;Metro de Caracas restablece su servicio comercial;http://www.eluniversal.com/venezuela/35288/metro-de-caracas-restablece-su-servicio-comercial
6;AVN;Caracas.- El Instituto Nacional de Meteorología e Hidrología (Inameh) pronostica este jueves cielos con poca nubosidad sin precipitaciones sobre la mayor parte del territorio nacional.|'No obstante, vientos de moderada intensidad de componente oeste – suroeste en los niveles altos de la troposfera originan inestabilidad atmosférica favoreciendo el desarrollo de nubosidad y lluvias dispersas sobre parte de los Andes, Apure, Amazonas, Bolívar, Territorio Esequibo y Delta Amacuro', acota el instituto en su pronóstico publicado en su página web.|Asimismo, indica que 'los vientos alisios continúan aportando humedad, dando origen a nubosidad fragmentada con lloviznas aisladas matinales, especialmente en áreas de montaña sobre: Sucre, Monagas, Miranda, Vargas, Yaracuy, Lara, este de Falcón y el Distrito Capital'.|En la ciudad de Caracas la temperatura máxima en horas de la tarde sigue siendo estimada en 26 grados centígrados y la mínima en la madrugada fue de 15 grados centígrados.|Con respecto al oleaje en las costas del país, el Inameh prevé olas hasta 2 metros de altura en el litoral Occidental y Zona Insular y hasta 1,2 metros de altura en los litorales Oriental y Central.;2.1;14/03/2019;14/03/2019 07:37 am;35285;http://mmedia.eluniversal.com/17926/s-16520.jpg;NO_TIENE;EU;venezuela;El Inameh prevé lloviznas aisladas matinales en Sucre, Monagas, Miranda, Vargas, Yaracuy, Lara, este de Falcón y el Distrito Capital;Cielos con poca nubosidad sin lluvias se prevén este jueves sobre la mayor parte del país;http://www.eluniversal.com/venezuela/35285/cielos-con-poca-nubosidad-sin-lluvias-se-preven-este-jueves-sobre-la-mayor-parte-del-pais
7;REUTERS;Caracas.- El secretario de Estado de Estados Unidos, Mike Pompeo, instó a la industria petrolera a trabajar con el gobierno de Donald Trump para promover los intereses de política exterior de Washington, especialmente en Asia y Europa, y castigar a lo que llamó “malos actores” en el escenario global.|Hablando ante ejecutivos de alto rango de las mayores petroleras del mundo y ministros de energía en Houston, Pompeo dijo que la recientemente descubierta abundancia de petróleo de esquisto y gas natural “fortalecerá nuestra mano en política exterior”.|De acuerdo con un cable de la agencia Reuters, Pompeo dijo que Washington usará todas sus herramientas económicas para lidiar con la situación en Venezuela, que atraviesa por una crisis económica de varios años y donde el presidente Nicolás Maduro retiene el poder pese a que su Gobierno ha sido desconocido por Estados Unidos y otros 50 países.|“Necesitamos arremangarnos y competir -facilitando la inversión, alentando a nuestros socios a comprar nuestros productos y castigando a los malos actores”, dijo Pompeo.|El funcionario señaló que el auge de las exportaciones de petróleo y gas ha dado a Estados Unidos la capacidad de satisfacer una demanda de energía que antes cubría mediante rivales geopolíticos.|“No queremos que nuestros aliados europeos dependan del gas de Rusia a través del proyecto NordStream II, así como nosotros no queremos depender de los suministros de crudo de Venezuela”, dijo Pompeo, refiriéndose a la expansión del gasoducto que va desde Rusia a Europa Central.|Estados Unidos ha impuesto duras sanciones en los últimos meses sobre dos importantes productores de crudo, Venezuela e Irán.  El 28 de enero Estados Unidos impuso  sanciones a Pdvsa, aumentando la presión sobre el presidente Nicolás Maduro, desconocido por la oposición y por Washington, así como por buena parte de la comunidad internacional.|El secretario del Tesoro, Steven Mnuchin, dijo que  Citgo podrá continuar sus operaciones siempre que sus ganancias se depositen en una cuenta bloqueada en EEUU;2.3;14/03/2019;14/03/2019 05:30 am;35259;http://mmedia.eluniversal.com/17921/naciones-unidas-eeuu-nueva-york-mike-pompeo-onu-consejo-de-seguridad-16205.jpg;NO_TIENE;EU;economia;Señaló que Estados Unidos podría satisfacer la demanda de energía;Pompeo: EEUU no quiere depender del petróleo venezolano;http://www.eluniversal.com/economia/35259/pompeo-eeuu-no-quiere-depender-del-petroleo-venezolano
8;BETSSY SATISTEVAN GASTELÚ;Caracas.- Al cierre de 2019 la producción  de crudo en Venezuela podría ubicarse en 500 mil barriles por día, como consecuencia del apagón eléctrico que ocurrió en el país el pasado jueves 07 de marzo.|Tal aseveración corresponde al informe para clientes de Barclays sobre Venezuela, titulado “La Etapa Final” que fue resumido por el economista Asdrúbal Oliveros en su cuenta en Twitter.|Estos son algunos de los aspectos resumidos por Oliveros “El efecto del apagón podría ser mucho mayor, ya que es probable que acelere la pérdida de 700 mil b/d que esperábamos después del anuncio de las sanciones en enero, en una tendencia hacia una producción de crudo de alrededor de 500 mil b/d” estimación de Barclays al cierre de 2019.|“La debilidad del gobierno es cada vez más evidente (...) Si se restablece el servicio eléctrico en los próximos días, el suministro de bienes continuará deteriorándose y las tensiones probablemente aumentarán aún más”.|“Debido a la pérdida de ingresos del petróleo, hemos estado esperando un descenso del 50% en las importaciones a partir de este mes, luego de haber caído alrededor de 75% desde el inicio de la crisis, llevándolos a niveles críticos”.|“La relación con Cuba podría ser un potencial catalizador para una fractura. Con el continuo descenso en la producción de petróleo, el peso de las transferencias a Cuba se ha duplicado y, si se mantiene, alcanzará el 40% de las exportaciones que generan caja en las próximas semanas”.|“El fuerte deterioro en la oferta de bienes y servicios ha debilitado los mecanismos de control social del gobierno (coerción y condicionamiento del comportamiento a través de programas sociales), lo que podría aumentar las protestas y el descontento social”.|Agrega la firma europea que “Si no se produce una ruptura dentro del régimen en las próximas semanas y la situación se prolonga, es probable que aumente la probabilidad de intervención militar extranjera”.;2.1;14/03/2019;14/03/2019 05:30 am;35250;http://mmedia.eluniversal.com/17832/petroleo-9063.jpg;NO_TIENE;EU;economia;Estiman que la producción de petróleo se ubicará en 500 mil barriles diarios;Barclays: Apagón afectará bombeo de crudo en Venezuela;http://www.eluniversal.com/economia/35250/barclays-apagon-afectara-bombeo-de-crudo-en-venezuela
9;EFE;Caracas.- China se mostró este miércoles dispuesta a ofrecer “ayuda y asistencia técnica” al Gobierno de Venezuela tras el peor apagón de su historia desde el pasado jueves.|El portavoz del Ministerio de Asuntos Exteriores chino, Lu Kang, indicó en una rueda de prensa que “si el Gobierno de Venezuela tiene cualquier necesidad de ayuda, China se la ofrecerá en la medida de nuestras posibilidades“.|Lu aseguró que el Gobierno chino “está muy preocupado” por los apagones y expresó su esperanza de que Venezuela “pueda averiguar la causa de este problema y restaurar el suministro eléctrico y el orden social“.|“China está dispuesta a ofrecer ayuda y asistencia técnica a Venezuela a este respecto”, enfatizó el vocero.|Al ser preguntado si Beijing planea enviar próximamente a “especialistas” a Venezuela para tratar de resolver el problema, Lu se limitó a apuntar que no tiene “ninguna información sobre el envío de un especialista allí”.|Sin embargo, el 1 de febrero, el Ministerio de Asuntos Exteriores de China aseguró que Beijing “está manteniendo contactos cercanos con todas las partes” del conflicto en Venezuela “a través de varios canales, reseñó la agencia EFE.;2.1;14/03/2019;14/03/2019 05:30 am;35263;http://mmedia.eluniversal.com/17966/apagon-en-venezuela-19339.jpg;NO_TIENE;EU;economia;El gobierno del gigante asiático ofrece asistencia técnica;China está dispuesta a ofrecer ayuda a Venezuela tras el apagón;http://www.eluniversal.com/economia/35263/china-esta-dispuesta-a-ofrecer-ayuda-a-venezuela-tras-el-apagon
