;autor;contenido;derecho;fecha;fechaPublicacion;idPeriodico;imagen;palabrasClaves;periodico;seccion;subtitular;titular;url
0;EL NACIONAL;Juan Guaidó, presidente interino de Venezuela, rechazó las agresiones en contra del periodista polaco Tomek Surdel por parte de cuerpos de seguridad de Nicolás Maduro.|'El cese de la usurpación es el final de los que atropellan a quienes llevan la verdad de Venezuela. Rechazamos la vil agresión de la que fue víctima el periodista polaco Tomek Surdel. Sepan los cómplices del terror y la usurpación que la justicia comenzó y seguirá llegando', advirtió el mandatario interino en Twitter.|El Sindicato Nacional de Trabajadores de la Prensa (SNTP) denunció este viernes que el periodista polaco fue golpeado, presuntamente, por funcionarios de las Fuerzas de Acciones Especiales (FAES).|El comunicador extranjero también recibió golpes en las costillas y fue amedrentado con una pistola en su rostro. La organización detalló que Surdel fue detenido cuando se desplazaba por Bello Monte.;18;15/03/2019;2019-03-74T04:55:00-0400;274879;http://en-cdnmed.agilecontent.com//resources/jpg/1/5/1552682876351.jpg;Juan Guaidó, Sociedad;EN;Política;El comunicador extranjero recibió golpes en las costillas y fue amedrentado con una pistola en su rostro cuando transitaba por Bello Monte;Guaidó rechazó la agresión en contra del periodista polaco en Caracas;http://www.el-nacional.com/noticias/politica/guaido-rechazo-agresion-contra-del-periodista-polaco-caracas_274879
1;El Nacional;Fedecámaras Zulia publicó un comunicado este martes en el que denunció el saqueo de más de 500 comercios e industrias desde el pasado 11 de marzo, luego de que ocurrió el apagón que afectó a todo el territorio nacional y dejó a la entidad sin servicio eléctrico por más de 100 horas.|'Hasta los momentos, más de 500 comercios e industrias, entre ellos farmacias, supermercados, galpones de almacenamiento, tiendas de calzado y de ropa, jugueterías, ferreterías, licorerías, embotelladoras, fábricas de hielo, industrias lácteas, entre otros, han sido saqueados. Esto ha sido un duro golpe para el empresariado, sobre todo para aquel que no podrá volver abrir sus puertas, debido a que no tiene la capacidad financiera para suplir el daño ocasionado', indicó la organización.|La asociación de empresarios privados denunció que funcionarios de seguridad estuvieron presentes durante los actos vandálicos y no detuvieron a los delincuentes ni preservaron los bienes de los ciudadanos.|El grupo solicitó la indemnización económica a los afectados 'por las pérdidas millonarias causadas debido a la ausencia de protección a la propiedad privada por parte del Estado y los derechos económicos de las personas afectadas, como lo establece la Constitución'.|A continuación se reproduce el comunicado íntegro:|Fedecámaras Zulia y sus Cámaras Base condenan las acciones vandálicas y el estado de anarquía que se registró en la región desde el pasado 11 de marzo, producto del apagón nacional que en nuestro estado sobrepasó las 100 horas.|Hasta los momentos, más de 500 comercios e industrias, entre ellos farmacias, supermercados, galpones de almacenamiento, tiendas de calzado y de ropa, jugueterías, ferreterías, licorerías, embotelladoras, fábricas de hielo, industrias lácteas, entre otros, han sido saqueados. Esto ha sido un duro golpe para el empresariado, sobre todo para aquel que no podrá volver abrir sus puertas, debido a que no tiene la capacidad financiera para suplir el daño ocasionado.|Responsabilizamos a los cuerpos de seguridad, que estuvieron presentes en los actos vandálicos y no ejercieron su función de resguardar y defender los bienes y servicios de los ciudadanos, no cumplieron sus funciones y su deber, dejando a la población en total anarquía.|Desde nuestra federación exigimos a las autoridades policiales y militares de la región cumplir sus funciones y tomar, de manera urgente, las medidas de control del orden público que garanticen la paz y la convivencia social que tanto necesitamos, e impedir que hechos como estos se repitan.|Uno de los objetivos de las políticas públicas es mejorar los métodos de producción, conservación y distribución de bienes y servicios para el normal desenvolvimiento de la vida cotidiana, no destruirlos.|Necesitamos políticas públicas que garanticen la seguridad jurídica y personal de los ciudadanos del Estado, necesitamos un Estado promotor de la iniciativa privada, promotor de la producción regional, necesitamos un Estado promotor del emprendimiento que genere confianza y estimule a los inversionistas a que sigan contribuyendo con el desarrollo de la región.|Fedecámaras Zulia junto a sus Cámaras Base exigen la indemnización económica de los afectados, por las pérdidas millonarias causadas debido a la ausencia de la protección a la propiedad privada por parte del Estado y los derechos económicos de las personas afectadas, como lo establece la Constitución Nacional.|Hacemos un llamado a la sociedad zuliana a mantener la calma y la conducta cívica que nos caracterizan, busquemos juntos las soluciones adecuadas que nos permitan salir de la crisis que atraviesa el país. Los empresarios no somos responsables de la situación socioeconómica que vivimos, también somos víctimas de las políticas erradas aplicadas por el gobierno nacional.|Los hechos acontecidos en el estado Zulia solo ocasionarán desempleo, hambre, miseria y escasez, incluso a las personas que participaron en los actos vandálicos. En el caso del municipio Maracaibo, solo le dejará atraso, desinversión, menos tributos y desolación.|A los empresarios afectados, nuestras palabras de apoyo y solidaridad ante esta situación. Desde Fedecámaras Zulia seguimos promoviendo el cambio en las políticas públicas que impulse el desarrollo de nuestro estado y de todos sus municipios.;2.1;15/03/2019;2019-03-74T04:45:00-0400;274863;http://en-cdnmed.agilecontent.com//resources/jpg/6/6/1497307560466.jpg;Servicios, Protestas, Sociedad;EN;Sociedad;La asociación de capitales privados denunció que los agentes policiales estuvieron presentes durante los actos vandálicos y no protegieron la propiedad empresarial;Fedecámaras Zulia: Más de 500 comercios fueron saqueados durante el apagón;http://www.el-nacional.com/noticias/sociedad/fedecamaras-zulia-mas-500-comercios-fueron-saqueados-durante-apagon_274863
2;José Gregorio Meza | jgmeza@el-nacional.com | @josegremeza;La Comisión de Derechos Humanos del Estado Zulia hizo un llamado a la comunidad internacional para que esté alerta ante las violaciones a los derechos humanos que ocurren en la entidad, en particular, los de las personas más vulnerables, también pidió que se vele por la seguridad de periodistas y activistas.|Codhez contabilizó 15 muertes en hospitales y unidades de diálisis durante la interrupción del servicio eléctrico.|La ONG indicó en un comunicado que la falla del servicio eléctrico, en el contexto de la emergencia humanitaria compleja, empeoró el acceso a bienes y servicios de primera necesidad, y potenció las situaciones de violencia y la presencia de grupos civiles armados, que atentan contra la vida de los zulianos.|Señaló que 'las fuerzas de seguridad del Estado no garantizaron el orden público y la protección a los establecimientos que expenden alimentos y medicinas, e incluso ha habido una activa participación de algunos funcionarios policiales y militares en los saqueos'.|Salud y violencia|Codhez destacó que las dificultades en los centros de salud para prestar sus servicios y la grave situación de saqueos en diversos comercios de Maracaibo repercutieron en la ya deteriorada situación de la ciudad.|'El domingo 10 de marzo fallecieron siete personas en el Hospital Universitario de Maracaibo por complicaciones que no pudieron atenderse debido a la falta de electricidad', indicó.|'En el Hospital General del Sur los ingresos por emergencia fueron restringidos solo a los casos más graves. Sin embargo, entre lunes y martes murieron tres niños a causa de la desnutrición, incluido un pequeño yukpa', subrayó.|Codhez señaló que el Centro de Diálisis de Occidente interrumpió sus servicios al no contar con planta eléctrica, y se reportó la muerte de al menos cuatro personas que eran atendidas allí. 'En otro centro de diálisis, la Unidad del Lago, ubicada en el sur del área metropolitana de Maracaibo, constatamos la muerte de una persona ocurrida el martes 12 de marzo, después de seis días sin recibir tratamiento', expresa.|Respecto a los saqueos indicó: 'En todos los sectores de la ciudad se han reportado graves situaciones de violencia, incluyendo el uso de armas de fuego por parte de grupos civiles armados, sin ningún tipo de protección policial a la población, y a veces con complicidad de funcionarios'.|En este contexto, Codhez exigió una respuesta oficial efectiva que garantice que los hogares marabinos puedan acceder a alimentos y a otros bienes esenciales lo más pronto posible.;3.2;15/03/2019;2019-03-74T04:32:00-0400;274876;http://en-cdnmed.agilecontent.com//resources/jpg/4/6/1552681892364.jpg;Zulia, Sociedad;EN;Sociedad;La Comisión de Derechos Humanos del estado Zulia hizo un llamado a la comunidad internacional para que esté alerta ante las continuas violaciones de derechos humanos en la entidad;ONG registró 15 muertes en centros de salud de Maracaibo durante el apagón;http://www.el-nacional.com/noticias/sociedad/ong-registro-muertes-centros-salud-maracaibo-durante-apagon_274876
3;WALTER OBREGON;Barinas.- El nuevo obispo designado por el Papa Francisco, para la Diócesis de Barinas, Monseñor Jesús Alfonso Guerrero, tuvo el acto de toma de posesión este 15 de marzo, en presencia de una nutrida feligresía que lo acompañó desde la entrada de la ciudad hasta la catedral Nuestra Señora del Pilar.|Debido a que la toma de posesión de un obispo de realiza en medio de una celebración eucarística, hasta Barinas se trasladaron dos de los predecesores a Monseñor Guerrero en el cargo, el Cardenal Baltasar Porras y el representante del Papa Francisco, el Nuncio Apostólico Aldo Giordano, entre otros.|La festividad de los católicos inició a las 9:00 a.m, en la redoma a la entrada de Barinas, donde estaba siendo recibido por representantes de los grupos de apostado, con música llanera, bailes de joropo y le fue entregado como detalle un sombrero que se puso al instante, es muestra de la aceptación de su pueblo de fe.|La caravana hacia la catedral pasó por la urbanización José Antonio Páez  (Los Pozones), paseo Los Trujillanos, plaza del Estudiante y desde este punto caminó el resto de la ruta.|Monseñor Guerrero expresó su satisfacción por la designación del Papa Francisco y anunció que la misión encomendada es la de caminar junto al pueblo católico bajo el lema 'No siervos sino amigos'.|Al finalizar la toma de posesion de Monseñor Guerrero y emitir la primera bendición como obispo de Barinas, todos los asistentes compartieron un picadillo llanero como signo de la abundancia que garantiza la providencia de Dios.;CONTEXTO;15/03/2019;15/03/2019 04:15 pm;35475;http://mmedia.eluniversal.com/17970/monsenor-jesus-guerrero-asume--como-obispo-en-la-diocesis-de-barinas-19591.jpg;NO_TIENE;EU;venezuela;En la toma de posesión eclesiástica estuvo presente el Cardenal Baltasar Porras y el Nuncio Apostólico Aldo Giordano;Monseñor Jesús Guerrero asume  como obispo en la Diócesis de Barinas;http://www.eluniversal.com/venezuela/35475/monsenor-jesus-guerrero-asume-como-obispo-en-la-diocesis-de-barinas
4;Diario El Universal;La empresa Hidrocapital está aplicando un plan de contingencia para suministro del servicio agua en diferentes sectores de Caracas, a raíz de la crisis que se agudizó como consecuencia del apagón nacional.|A través de su cuenta en Twitter@HIDROCAPITALca, la hidrográfica informó que en el marco de este nuevo plan de contingencia, varias parroquias de los cinco municipios recibirán el servicio en horario nocturno.|En el municipio Sucre los sectores ubicados en las parroquias Leoncio Martínez y Petare recibirán agua solo  en la noche.|En el municipio Libertador, el plan de contingencia se aplicará en las parroquias Macarao, San Juan, 23 de Enero, Sucre, San Agustín, Santa Teresa, El Paraíso, El Recreo, Caricuao, Santa Rosalía, San Pedro, El Valle, Candelaria y  El Junquito.|En Chacao se aplicará en los sectores Altamira, Country Club, El Pedregal, La Castellana, Los Palos Grandes. Mientras que en El Hatillo Cerro Verde y Los Pomelos.|Además, en Baruta, los sectores Colinas de Bello Monte, Las Mercedes, Los Naranjos de Las Mercedes, San Román, Santa Rosa de Lima y El Cafetal también recibirán suministro nocturno.|La Mariposa seca|El embalse La Mariposa que abastece a una parte de Caracas y los Altos Mirandinos está totalmente seco.  Alrededor del importante reservorio de agua solo se pudo observar  plantas y ganado vacuno comiendo del pasto.|Según declaraciones del ingeniero Norberto Bausson la crisis del agua en la Gran Caracas se agudizó con el apagón porque  este embalse al iguala que La Pereza están inoperativos. 'Estos embalses han podido suministrar agua al 35% de la ciudad por gravedad', indicó.|Señaló que 5,5 millones de personas se quedaron sin agua y recurrieron incluso a las tomas de El Ávila, las cuales no estaban debidamente anunciadas. Por otra parte, hay sectores de Caracas que aún no reciben agua ni siquiera en horas de la noche, según denunciaron vecinos.;2.10;15/03/2019;15/03/2019 04:02 pm;35473;http://mmedia.eluniversal.com/17970/la-mariposa-19589.jpg;NO_TIENE;EU;caracas;Algunos sectores de Caracas reciben servicio nocturno, según Hidrocapital. Además, hay sectores que aún no reciben agua ni siquiera en horas de la noche, según denunciaron vecinos;Aplican plan de contingencia para suministro de agua;http://www.eluniversal.com/caracas/35473/aplican-plan-de-contingencia-para-suministro-de-agua
5;NOTA DE PRENSA;Líderes vecinales del municipio Libertador realizaron protestas por la escasez de agua en varias zonas, destacando la efectuada en la parroquia Candelaria, donde vecinos cerraron la calle a dos cuadras del Ministerio de Interior Justicia y Paz expresando las penurias que han sufrido ante la ausencia del servicio de agua .|Carlos Julio Rojas, coordinador del Frente en  Defensa del Norte de Caracas, calificó de 'inhumana la falta de agua en la capital', sobre este punto, expresó que “Durante esta semana de oscuridad y ver cómo nos quedamos sin agua tuvimos que recurrir a buscarla en los tanques de las pocetas, para poder bañarnos y calmar la sed. Hay zonas de Libertador que ya les faltaba el agua antes del corte de luz padeciendo hasta 100 días sin que les llegue una gota”, indicó.|Denunciaron que los recursos para este sector fueron desviados. “Ellos han recibido millardos de dólares para actualizar los sistema de distribución del agua, pero al contrario han dejado que esta empresa estatal esté en un cierre técnico robándose el dinero del pueblo. Mientras la cúpula del PSUV se baña en piscina como los propios boliburgueses los caraqueños tenemos que buscar agua del Guaire”.|El integrante de la Asamblea de Ciudadanos de Candelaria alertó que no solo son las fallas en la electricidad o agua, sino con los servicios públicos “El transporte público, tanto el metro como el de autobuses, está destruido, no tenemos gas para cocinar y hasta nos quitaron el derecho a tener un servicio telefónico digno, el culpable de todas estas vicisitudes es el tirano Maduro y la única forma de solucionar estas calamidades es que cese la usurpación”, afirmó, indicó una nota de prensa del Frente.|Por su parte Nancy del Moro, vecina de la Candelaria, confesó como ya tienen casi un mes que no les llega el agua, y que han tenido que usar en muchos casos el agua de los aires acondicionados para poder bañarse y limpiar un poco. “Maduro pone puras excusas para estirar el bulto sobre las fallas en los servicios, pero las instituciones del Estado como ministerios y Miraflores si tienen agua ya que les llegan cisternas pero el pueblo debe pagar 200 dólares por una”, sentenció.;2.10;15/03/2019;15/03/2019 02:44 pm;35458;http://mmedia.eluniversal.com/17970/protestaron-este-viernes-19577.jpg;NO_TIENE;EU;caracas;Nancy del Moro, vecina de la parroquia Candelaria, confesó como ya tienen casi un mes que no les llega el agua;Vecinos de Caracas protestaron por fallas en los servicios básicos;http://www.eluniversal.com/caracas/35458/vecinos-de-caracas-protestan-por-fallas-en-los-servicios-basicos
6;JOSE ANDRADE;El Metro de Caracas retomó totalmente sus operaciones este viernes, en una jornada llena de retrasos y fallas de energía. Según reportaron los usuarios del sistema, en varias estaciones de la línea 1 se presentaron bajones de luz, además los trenes se quedaron detenidos en los túneles por más de diez minutos.|En las estaciones Caño Amarillo y Gato Negro, los cortes eléctricos causaron fuertes retrasos que se extendieron por más de una hora, así lo aseguró Edgar Azuaje. Por su parte, pasajeros de la estación Chacaíto reportaron que los trenes “tardaron más de veinte minutos en llegar al andén”.|Según dijeron los usuarios , las fallas de energía fueron frecuentes. “Algunos trenes permanecían detenidos en los túneles por más de diez minutos. El personal del metro no dio ninguna información sobre qué causó estos retrasos”.|Otros reportes indicaron que en las líneas 2 y 3 también se presentaron fallas relacionadas con el sistema eléctrico. “Desde el día de ayer el servicio en la estación El Silencio se ha prestado con retrasos, incluso ha permanecido varias horas sin actividad”, dijo Yenny Pérez.|Sin embargo, los viajeros expresaron su preferencia por movilizarse a través del subterráneo, pues los transportistas públicos cobran el pasaje en montos que van desde 150 hasta 300 bolívares.|“Los choferes siguen cobrando lo que quieren, ellos suben los precios sin previo aviso”, dijo Julio Camacho, quien se encontraba en la parada ubicada en la Plaza Brión de Chacaíto. Señaló que los camioneteros de lugar subieron el pasaje dos veces en una semana. “Durante el apagón subieron el pasaje de Bs.S 150 a 200, y hoy cuesta 300”.|Las paradas de autobuses ubicadas a las afueras de las estaciones Zona rental y Chacaíto lucieron desoladas luego de que el Metro retomara sus actividades, ya que los usuarios prefirieron viajar en metro, porque el servicio sigue siendo gratuito, según explicó una funcionaria del Instituto Nacional de Transito Terrestre (Intt).|“El metro reactivó el recorrido de los trenes. Sin embargo no retomaron la venta de boletos, esto representa una facilidad para los pasajeros, quienes se han quejado de las tarifas del transporte público. Además las unidades de Metrobús también están cobrando el pasaje en 40 bolívares”, dijo.;2.10;15/03/2019;15/03/2019 02:27 pm;35468;http://mmedia.eluniversal.com/17871/metro-12492.jpeg;NO_TIENE;EU;caracas;Según los reportes, en las estaciones Caño Amarillo y Gato Negro los cortes eléctricos causaron fuertes retrasos que se extendieron por más de una hora;Usuarios reportaron fallas de energía en el sistema subterráneo;http://www.eluniversal.com/caracas/35468/usuarios-reportaron-fallas-de-energia-en-el-sistema-subterraneo
7;Diario El Universal;Caracas.-El Banco Interamericano de Desarrollo (BID) reconoció este viernes a Ricardo Hausmann -designado por el jefe legislativo Juan Guaidó- como representante de Venezuela ante el organismo.|Los gobernadores del ente aprobaron una resolución donde se reconoce el nombramiento de Hausmann, por parte del juramentado presidente encargado, como gobernador ante el BID, informó la institución en un comunicado enviado a la agencia AFP.|El BID se convierte en la primera institución financiera internacional que reconoce a un enviado de Guaidó. Los gobernadores de la Corporación Interamericana de Inversiones (CII), una organización asociada para préstamos en el sector privado, también apoyaron la decisión a la designación de Hausmann.|Hausmann fue designado por Guaidó como su delegado ante el BID el pasado 4 de marzo y hasta ahora ha sido director del Centro para el Desarrollo Internacional y profesor de Economía del Desarrollo de Escuela de Gobierno John F. Kennedy de la Universidad de Harvard.|Entre 1992 y 1993 trabajó como ministro de Planificación del segundo Gobierno de Carlos Andrés Pérez (1989-1993) y como miembro del Directorio del Banco Central de Venezuela, de acuerdo a su perfil académico de Harvard.|El BID es la principal fuente de financiación para el desarrollo de América Latina y el Caribe de la que Estados Unidos es miembro fundador y su suscripción equivale al 30% de su capital.;18;15/03/2019;15/03/2019 02:06 pm;35447;http://static.eluniversal.com/2018/05/23/banco-interamericano-de-desarr.jpg;NO_TIENE;EU;economia;El Banco Interamericano de Desarrollo se convierte en la primera institución financiera internacional en reconocer a un enviado de Guaidó;BID reconoce a designado de Guaidó como representante de Venezuela en el organismo;http://www.eluniversal.com/economia/35447/ricardo-hausmann-es-reconocido-por-el-bid-como-representante-de-venezuela
8;ANDREA TORRES;Caracas.- Denuncian que aun no hay rastros del ciudadano Rafael Adolfo González Merengote, quien lleva más de 24 horas desaparecido, según información del Sindicato Nacional de Trabajadores de la Prensa (SNTP).|González Merengote labora para una empresa de seguridad que presta sus servicios a CNN Internacional en Venezuela y según el SNTP fue abordado por presuntos efectivos del Servicio Bolivariano de Inteligencia Nacional (Sebin) el jueves en el estacionamiento del Aeropuerto Internacional de Maiquetía, estado Vargas.;1.2;15/03/2019;15/03/2019 01:48 pm;35449;http://mmedia.eluniversal.com/17970/rafael-adolfo-gonzalez-meregote-19565.jpg?fbclid=IwAR0lNyDQYz0mKkenEFS7QHc4iA4vNTCcUHs1Q1rJjnfK6Tlaz3ByagHZruk;NO_TIENE;EU;venezuela;Este jueves fue abordado en el estacionamiento del Aeropuerto Internacional de Maiquetía, Rafael González, quien trabajaba con un equipo de prensa;Denuncian que el ciudadano Rafael González aún se encuentra desaparecido;http://www.eluniversal.com/venezuela/35449/sindicato-nacional-de-trabajadora-exige-la-liberacion-de-rafael-gonzalez
9;AP;Texas.- American Airlines anunció el viernes que detendrá sus vuelos a Venezuela por motivos de seguridad después de que el sindicato de pilotos les dijo a sus miembros que se negaran a operar en ellos.|La aerolínea estadounidense volaba diariamente a Caracas y Maracaibo desde Miami. Informó el viernes que detuvo temporalmente los vuelos y no operará en países que no considera seguros.|El jueves en la noche, el presidente de la Asociación de Pilotos Aliados instruyó a sus miembros a rechazar las asignaciones de Venezuela. Daniel Carey señaló que el Departamento de Estado advirtió sobre el crimen y la detención de ciudadanos estadounidenses. Estados Unidos sacó a sus últimos diplomáticos del país el jueves.|Otras aerolíneas estadounidenses y extranjeras han dejado de volar a Venezuela debido a que la situación económica y política del país se ha deteriorado en los últimos años.;1.2;15/03/2019;15/03/2019 12:54 pm;35436;http://mmedia.eluniversal.com/17970/american-airlines-19563.jpg;NO_TIENE;EU;economia;American Airlines anuncia que detendrá sus vuelos a Venezuela por motivos de seguridad después de que el sindicato de pilotos les dijo a sus miembros que se negaran a operar en ellos;American Airlines suspende sus vuelos a Venezuela;http://www.eluniversal.com/economia/35436/american-airlines-suspende-sus-vuelos-a-venezuela
